step_no,run_id,w_m,c_m,cf_m,cf_d,kf_m,kf_d,equity
201,3kJuSc31qD09eLz,6476.517773836851,805.44071742706,9693.133273720741,9913.435970683233,895.8692457675934,911.9280306100845,4954.4
202,3kJuSc31qD09eLz,6352.463697195053,740.1010685116053,9714.715207695961,9522.858026476548,779.3472333177924,802.0012489259243,4738.23
203,3kJuSc31qD09eLz,6211.923857912421,759.6019492894411,9980.542046427727,9984.658384786802,876.0961934775114,771.1500563621521,4927.64
204,3kJuSc31qD09eLz,6095.986266255379,810.590528845787,9771.07349656662,9883.097660383763,843.8956460505724,885.3884790539742,5246.94
205,3kJuSc31qD09eLz,5980.0177077353,832.1271209865808,9779.03141617775,10003.318632159993,810.8657156825066,854.7271293401718,5456.0
206,3kJuSc31qD09eLz,5870.5360570549965,792.6005357652903,10061.793944001198,10274.65052716696,742.7151765525341,749.2855328321457,5556.29
207,3kJuSc31qD09eLz,5769.089712142944,691.0419792775065,10302.61836899817,9976.163160184282,901.1687036305666,835.6358213424683,5147.88
208,3kJuSc31qD09eLz,5638.999418139458,647.2963095437735,10617.88861131668,9863.698451746808,946.0507469009608,884.9973033666611,4898.46
209,3kJuSc31qD09eLz,5550.216759860516,662.1500107944012,10693.267661571503,10151.110350265692,1210.9796977564692,1072.4245622754097,5106.92
210,3kJuSc31qD09eLz,5447.139810562134,647.4332870915532,10898.042909502983,10192.566074633214,1115.6980998069048,1100.986099243164,5185.24
211,3kJuSc31qD09eLz,5372.33339548856,679.0637570917606,10936.824636936188,10320.591522054296,895.1779990307987,1059.251262664795,5496.44
212,3kJuSc31qD09eLz,5253.399086683989,697.7871830016375,10948.740979641676,10562.78754522861,962.7326066754758,881.6606215834618,5581.79
213,3kJuSc31qD09eLz,5161.397423110902,698.4855898618698,10829.268488645554,10608.442416867736,1030.0625675513875,1038.1142450869083,5927.34
214,3kJuSc31qD09eLz,5065.847745746374,629.1695753131062,10709.420898795128,10286.458006883971,783.5786341242492,858.8773576915264,5957.32
215,3kJuSc31qD09eLz,4978.14235880971,614.8045624047518,10561.428765296936,10341.161087853514,674.8467370904982,686.7058482766151,6198.64
216,3kJuSc31qD09eLz,4910.36430568248,581.7755002677441,10713.89148336649,10789.702866157313,780.252706233412,623.7351475358009,6427.15
217,3kJuSc31qD09eLz,4871.640732944012,562.3666566982865,10914.660665035248,10651.847742903876,1116.615826945752,920.6082887649536,6107.17
218,3kJuSc31qD09eLz,4823.62507468462,593.9427350312471,11015.398942947388,10793.321313278459,1116.8403744101524,1075.1239292621613,6318.64
219,3kJuSc31qD09eLz,4768.989210039377,586.0615080147982,11086.971474349499,10913.871447229758,1073.0311352014542,1034.9088077545166,6433.73
220,3kJuSc31qD09eLz,4723.89961117506,557.8354762494564,11400.701668262482,11145.340110399484,1133.5915619432926,1094.4842035770416,6423.8
221,3kJuSc31qD09eLz,4652.802556753159,580.779857635498,11256.126077413559,11095.575608866915,996.303692445159,974.1786548495293,6583.74
222,3kJuSc31qD09eLz,4625.019448757172,659.1136375069618,11106.66530585289,11142.987597552812,888.0178867615759,934.4878662824631,6798.66
223,3kJuSc31qD09eLz,4551.89227771759,684.245543628931,10812.563529968262,11141.019131169327,983.6156130433083,956.9365737438202,7065.64
224,3kJuSc31qD09eLz,4507.615334786475,602.276076361537,10812.109148025513,11190.005646589227,1092.1238646972924,994.5806415081024,7170.46
225,3kJuSc31qD09eLz,4447.3444764614105,619.4933180361986,11044.478136777878,11501.028503951864,1240.006685309112,1212.2027533054352,7361.91
226,3kJuSc31qD09eLz,4385.71709382534,679.1425629854202,11018.690228104591,11839.13089235183,1262.411476612091,1223.1006717681885,7716.27
227,3kJuSc31qD09eLz,4350.6169295609,661.371121019125,10725.81311929226,11736.796953222693,1194.4853599220514,1205.5988056659698,8010.11
228,3kJuSc31qD09eLz,4294.602936327457,610.1547000650316,10525.982032448053,11633.977024088636,1109.5497129261494,909.9854807853699,8003.67
229,3kJuSc31qD09eLz,4236.840653270483,619.9498902261257,10752.916990756989,12018.397657089,1069.385656526545,987.9430887699127,8327.25
230,3kJuSc31qD09eLz,4221.435722112656,631.9400872588158,10545.37679541111,12037.777013408086,1318.7297644615173,1223.112099647522,8543.41
231,3kJuSc31qD09eLz,4229.507750034332,616.0317650437355,10545.088154643774,12249.138603856387,1195.1207820624113,1147.6315149962902,8811.02
232,3kJuSc31qD09eLz,4189.763261258602,658.2126019895077,10394.350430727005,12429.937744826078,1108.2921001333743,1120.7110221982002,9200.03
233,3kJuSc31qD09eLz,4156.126779675484,586.3584130841773,10672.47091883421,12521.464578028768,1060.324426410487,959.6003006398678,9005.78
234,3kJuSc31qD09eLz,4125.190280094743,655.3030380904675,10508.028420209885,12960.199658989906,1381.3369749486446,1079.5966209173203,9369.94
235,3kJuSc31qD09eLz,4142.359507918358,551.3231967240572,10305.107972502708,12447.23702558875,1449.523840367794,1235.7506534904242,9234.67
236,3kJuSc31qD09eLz,4129.697597503662,536.551852892153,10175.092013120651,11969.256017893553,1376.8188349232078,1134.8771201372147,8885.97
237,3kJuSc31qD09eLz,4113.795033097267,482.2069810088724,10184.721153438091,11712.424096822739,1270.981441409327,1197.5177574157715,8858.24
238,3kJuSc31qD09eLz,4093.0140886306763,528.4030891656876,9998.20760834217,11934.826311677694,1317.0620190785266,1230.8495600819588,9228.99
239,3kJuSc31qD09eLz,4083.8031391501427,457.1739335816819,9913.461335122585,11489.343379348516,1455.4636848284863,1245.8050683736801,8825.25
240,3kJuSc31qD09eLz,4104.752043008804,427.3927111257799,9896.794416815042,11326.41583430767,1530.2513661901467,1241.4423578977585,8608.67
241,3kJuSc31qD09eLz,4112.465605437756,387.185578558594,10322.942669153214,11569.19006049633,1605.5810804963112,1493.1803032159805,8634.2
242,3kJuSc31qD09eLz,4092.6660473942757,382.4450701288879,10144.115758895874,11158.523201286793,1529.4257338829339,1422.214832186699,8432.08
243,3kJuSc31qD09eLz,4066.830847144127,331.6153762228787,9967.413932919502,10827.07147949934,1279.095674971817,1282.0502673983574,8464.17
244,3kJuSc31qD09eLz,4015.205485701561,371.776474208571,9822.87290751934,10641.20844143629,1262.3880809741095,963.6856161504984,8132.65
245,3kJuSc31qD09eLz,4012.931798927486,346.4712824644521,9797.513441085815,10693.393895089626,1429.1641442291439,992.2723635286093,8099.59
246,3kJuSc31qD09eLz,4013.954278230667,409.5070000886917,9595.871737599373,10614.874626800418,1450.8664029240608,1099.635054975748,8244.31
247,3kJuSc31qD09eLz,3978.6240195035934,395.2551275640726,9422.035375118256,10600.06469810009,1546.0843230038881,1150.2232522815466,8408.29
248,3kJuSc31qD09eLz,3958.010580420494,387.3533111959696,9316.838267840445,10597.324056625366,1460.677554488182,1047.2934514284134,8521.74
249,3kJuSc31qD09eLz,3929.536048769951,379.6321551948786,9479.881710648537,10802.781653389335,1515.9919328987598,1101.4103838205338,8599.15
250,3kJuSc31qD09eLz,3892.7532262206078,432.6576021015644,9288.286362886429,10687.797757402062,1462.1098413467407,1229.4391400814056,8841.43
251,3kJuSc31qD09eLz,3836.1206969480263,408.02321034198394,9154.926611363888,10375.352224484086,1534.44269791618,1099.2245453596115,8541.06
252,3kJuSc31qD09eLz,3791.813187301159,378.1050659120083,9231.111024439335,10386.346655994654,1442.83220646251,1108.282483100891,8650.77
253,3kJuSc31qD09eLz,3729.7235782705247,382.77000038023107,9304.707396507263,10108.351238161325,1431.5932675008662,928.946552336216,8188.5
254,3kJuSc31qD09eLz,3716.744060099125,336.8444720376283,9581.97516822815,10079.25718908012,1543.628541461192,1119.175329566002,8019.24
255,3kJuSc31qD09eLz,3681.705422781408,335.0659619644284,9731.862244844437,10205.87201589346,1533.8594586849213,1139.5022023916245,8062.88
256,3kJuSc31qD09eLz,3635.299559394829,408.2785682976246,9863.383109092712,10752.870653271675,1573.9357573986053,1070.7343208789825,8342.71
257,3kJuSc31qD09eLz,3654.172948539257,379.364256599918,10043.400651574135,10781.426598280668,1565.7716457769275,1151.367547571659,8290.08
258,3kJuSc31qD09eLz,3626.9907108843327,392.57432295382023,10042.964120149612,10988.240224607289,1653.0889497417957,1221.254225075245,8493.88
259,3kJuSc31qD09eLz,3613.211902976036,358.3050843309611,10051.024314403534,10558.272416338325,1624.0636575073004,1192.3514358997345,8104.02
260,3kJuSc31qD09eLz,3566.5331197082996,370.6887234710157,9995.698501348495,10358.94347486645,1584.8460810035467,1119.3392179012299,7960.52
261,3kJuSc31qD09eLz,3553.80862018466,374.0692432522774,9805.966750144958,10320.764435455203,1511.8616520017385,1140.2150243520737,8215.27
262,3kJuSc31qD09eLz,3554.281199529767,362.62094915285707,9863.753172934055,10506.999915145338,1572.0673179626465,1095.375275105238,8249.65
263,3kJuSc31qD09eLz,3546.3257472366095,344.1367602571845,9881.985258817673,10594.317807398736,1736.958661198616,1231.081752628088,8315.99
264,3kJuSc31qD09eLz,3555.680836573243,349.98357835412025,9583.617371082306,10153.81670640409,1611.4601447582245,1197.7086852639914,8250.78
265,3kJuSc31qD09eLz,3535.0880862027407,442.4305387288332,9854.77422465384,10774.773358240724,1662.7135210335255,1210.7694233059883,8490.54
266,3kJuSc31qD09eLz,3565.1988013386726,373.41467523691244,9989.83446419239,10812.871555864811,1712.191697433591,1271.8383823484182,8444.07
267,3kJuSc31qD09eLz,3577.3375688791275,398.09322851570323,9953.252051830292,10510.398272424936,1899.9174049720168,1323.0665462613106,8004.86
268,3kJuSc31qD09eLz,3563.2870107889175,393.4773159176111,9939.695216417313,10384.561263643205,1815.5526547716,1390.135169237852,8062.68
269,3kJuSc31qD09eLz,3559.7346515655518,418.85559486597776,9993.308478355408,10472.793770983815,1650.2184149175882,1278.3778841793537,8129.05
270,3kJuSc31qD09eLz,3560.5437192991376,441.62673656642437,9960.397775173187,10753.938294172287,1779.4680703431368,1298.8514885902405,8310.75
271,3kJuSc31qD09eLz,3568.9296962264925,470.7377991080284,10053.355790615082,11000.561984993517,1847.575873464346,1491.5845748856664,8551.55
272,3kJuSc31qD09eLz,3577.1032239198685,433.5441350987239,9874.583948612213,10751.72377038747,1715.0762873589993,1282.7808039188385,8434.2
273,3kJuSc31qD09eLz,3589.082950979471,410.84318131022155,9719.77531003952,10400.197086911649,1564.8380498588085,1214.0365273356438,8329.69
274,3kJuSc31qD09eLz,3568.4805104732513,437.9935213215649,9662.484609603882,10509.379654411227,1502.6569765806198,1036.3953483998775,8374.16
275,3kJuSc31qD09eLz,3546.9075084626675,429.85504028201103,9471.899673640728,10517.038753651083,1557.5141525939107,1098.9356031417847,8609.8
276,3kJuSc31qD09eLz,3522.475245952606,363.87475568056107,9672.171812653542,10603.350715480745,1479.2584065571427,1087.1210248470306,8652.69
277,3kJuSc31qD09eLz,3492.691899895668,307.0505855958909,9815.28523850441,10499.787049610168,1479.7551914006472,1059.6530884504318,8464.66
278,3kJuSc31qD09eLz,3501.251634865999,292.39275772869587,9492.22889226675,10074.225320078433,1458.3884862177074,1099.628447651863,8429.59
279,3kJuSc31qD09eLz,3495.479544647038,288.5916002304293,9689.232112884521,10039.500492349267,1405.7381628267467,1083.4201741218567,8243.88
280,3kJuSc31qD09eLz,3493.3741189837456,321.34453155100346,9735.47969982028,10411.873444382101,1330.8016224615276,920.9537019729614,8451.83
281,3kJuSc31qD09eLz,3531.439620912075,285.6572836525738,9783.849028557539,10541.650618895888,1426.4967106245458,947.2571699619293,8461.46
282,3kJuSc31qD09eLz,3564.9250264167786,298.35619685053825,9946.247620344162,10762.449913550168,1563.6388031002134,1095.739012479782,8485.02
283,3kJuSc31qD09eLz,3568.137967288494,314.9611604672391,9864.904705524445,10278.856660440564,1478.1878142673522,1074.6433833241463,8127.31
284,3kJuSc31qD09eLz,3572.729124188423,359.10831988602877,9672.658096671104,10288.18558216095,1573.1908691804856,1077.3116738200188,8187.81
285,3kJuSc31qD09eLz,3581.659779191017,367.3758084177971,9711.553731441498,10441.228530988097,1528.0204820372164,1092.7407993674278,8345.36
286,3kJuSc31qD09eLz,3576.2652148008347,372.8517214804888,9882.138430833817,10808.15286675468,1639.7475384771824,1190.4198219776154,8527.57
287,3kJuSc31qD09eLz,3567.4058624505997,344.99043830949813,9808.199177026749,10365.564538059756,1637.186798915267,1245.9745054244995,8253.76
288,3kJuSc31qD09eLz,3557.0714795589447,464.2264811992645,10096.237672328949,10997.311137896031,1552.713284611702,1115.96318089962,8443.03
289,3kJuSc31qD09eLz,3568.882737636566,449.41911809146404,10092.740083813667,11165.116935022175,1697.0172532051802,1248.542044043541,8605.6
290,3kJuSc31qD09eLz,3584.2294906377792,423.8420571535826,9884.373529434204,10957.521486239508,1619.1116989701986,1299.5152405500412,8745.48
291,3kJuSc31qD09eLz,3596.26852786541,355.562106567726,9737.948068857193,10477.972617667168,1430.1613443940878,1188.2704763412476,8546.3
292,3kJuSc31qD09eLz,3594.4601942300797,298.24834699742496,9608.048704832792,10359.219896886498,1378.9147923141718,999.7452381849289,8479.29
293,3kJuSc31qD09eLz,3580.6131980121136,277.9046282097697,9790.023926854134,10541.815753014758,1371.9046363383532,1033.706792831421,8555.08
294,3kJuSc31qD09eLz,3567.3103306293488,238.4356922734296,10081.758241415024,9879.432468274608,1205.3225114969537,923.2702066898346,7709.88
295,3kJuSc31qD09eLz,3557.0014354474843,255.07864590734243,10307.080881357193,10269.562787085772,1147.4485646253452,812.819312274456,7815.77
296,3kJuSc31qD09eLz,3584.9342483580112,320.86338326334953,10685.30585956946,11023.53367219679,1316.4624430475524,990.3585747182369,8106.33
297,3kJuSc31qD09eLz,3576.906148672104,288.7073738379404,10619.144171893597,10917.384997216985,1390.3304714057595,1024.3558834791183,8066.65
298,3kJuSc31qD09eLz,3595.286935389042,302.0127231925726,10586.967591285706,10878.277765830979,1193.2073676288128,1053.0618052482605,8253.87
299,3kJuSc31qD09eLz,3589.185848534107,389.8607323728502,10595.26362168789,11045.817720756866,1264.7660074681044,929.2903777360916,8136.03
300,3kJuSc31qD09eLz,3580.68777012825,383.8298604786396,10527.763975858688,11058.824323459528,1400.963373273611,1117.078265428543,8282.66
301,3kJuSc31qD09eLz,3580.342976331711,404.03581446409225,10533.367179080844,11265.315134947188,1488.5328109562397,1235.0896599292755,8494.13
302,3kJuSc31qD09eLz,3591.0099132731557,438.1028327345848,10227.160883903503,11300.174740661867,1364.6721566170454,1073.1720606088638,8752.4
303,3kJuSc31qD09eLz,3606.4810330867767,441.3085922598839,10073.01653432846,11284.644330220297,1349.4047992378473,1087.2911401987076,8901.72
304,3kJuSc31qD09eLz,3619.745323896408,430.9660925716162,10162.626612186432,11625.482262803242,1373.8383054304868,1024.4621038138866,9062.77
305,3kJuSc31qD09eLz,3632.9463787078857,422.7047092691064,10298.713343501091,11826.48558980506,1521.8532145642675,1210.1633948385715,9160.43
306,3kJuSc31qD09eLz,3639.107026576996,465.2218854725361,10428.39619755745,12140.179080198519,1604.9917162656784,1464.407902866602,9466.87
307,3kJuSc31qD09eLz,3654.9938311576843,506.2202414572239,10187.387528300285,12326.544742173515,1472.1692237854004,1325.000905752182,9830.77
308,3kJuSc31qD09eLz,3684.733171224594,447.07315048063174,10042.466427087784,12069.504484794103,1311.1725997049361,1189.3333518207073,9773.39
309,3kJuSc31qD09eLz,3670.143770992756,428.6983658783138,10105.252974271774,12143.659418228082,1218.6688450188376,1100.730038806796,9821.63
310,3kJuSc31qD09eLz,3659.250819966197,368.97403298318386,9823.216361284256,11981.486944726668,1244.6557305119932,956.3372633755207,9841.73
311,3kJuSc31qD09eLz,3651.9247381687164,361.81544198375195,10058.71415156126,11855.604680028744,1278.8416768275201,1059.094050168991,9563.4
312,3kJuSc31qD09eLz,3640.368227005005,427.79690593481064,10328.651711940765,12569.496705202851,1349.423585658893,1094.182579293847,9917.44
313,3kJuSc31qD09eLz,3660.4053580760956,371.8024163246155,10083.459787219763,12307.337989935651,1271.161155525886,1145.0534819364548,10065.6
314,3kJuSc31qD09eLz,3644.9601278305054,361.1752225905657,10074.35472202301,12579.186826726422,1215.3309616744518,938.4419706463814,10221.8
315,3kJuSc31qD09eLz,3655.3094913363457,322.57609930075705,10044.336685419083,12461.617009338457,1383.4625634551048,1044.3661298155785,10100.3
316,3kJuSc31qD09eLz,3649.223253250122,290.3113858513534,10274.011900395155,12625.635571185034,1442.4536955058575,1166.7802485227585,10136.4
317,3kJuSc31qD09eLz,3705.868168592453,275.4250221112743,9999.800823569298,12201.487686164211,1353.8656142652035,1273.3033125400543,10139.8
318,3kJuSc31qD09eLz,3757.453220844269,249.8082037528511,9839.165036320686,12083.588551628869,1108.5603391434997,918.051176905632,10046.7
319,3kJuSc31qD09eLz,3772.747971892357,252.89011332392693,10167.007814764977,12533.919486120343,1184.620706721209,964.6876146793365,10121.3
320,3kJuSc31qD09eLz,3784.8379254341125,259.4813101540112,9969.918713092804,12205.863680782262,1251.6451877420768,945.8112637996674,9885.79
321,3kJuSc31qD09eLz,3792.3753237724304,266.4241253414657,10027.079667627811,11768.983977960423,1326.1566855087876,1080.4479728639126,9437.4
322,3kJuSc31qD09eLz,3813.3170450925827,290.6415287241107,10076.964396297932,11332.42158999946,1147.3088531710673,872.3836428374052,8876.57
323,3kJuSc31qD09eLz,3801.624199643731,286.78475319303107,10123.834394931793,11147.040277995635,1275.9442822262645,1045.679086174816,8704.53
324,3kJuSc31qD09eLz,3827.2424377799034,278.03918345458806,9959.68659067154,10976.214788736776,1332.438541939482,1040.4466246590018,8619.25
325,3kJuSc31qD09eLz,3848.6095194220543,270.64276956859976,9768.557214841247,10693.060132625746,1326.871757212095,1000.2189553417265,8478.6
326,3kJuSc31qD09eLz,3797.5041768550873,296.930243331939,9943.892860457301,10682.13701101346,1266.7746509434655,1018.3040966838598,8395.34
327,3kJuSc31qD09eLz,3786.71621465683,324.9071149080992,9788.889061927795,10841.938992631622,1251.4897190779448,949.8536458611488,8639.79
