step_no,step_id,kf_id,liquidity,price,equity,debt,profit,production,sales,inventory,queue,expected_demand,intresses,loans,labour_demand,staff,first_step,lmbda,wage_bill
167,682437330,K_0,6.0,1.76184,6.0,0.0,-0.0014054,0.0,0.0,0.0688644,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
168,247898922,K_0,6.0,1.76184,6.0,0.0,-0.00137729,0.0,0.0,0.0674871,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
169,128406506,K_0,6.0,1.76184,6.0,0.0,-0.00134974,0.0,0.0,0.0661374,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
170,712112226,K_0,6.0,1.76184,6.0,0.0,-0.00132275,0.0,0.0,0.0648146,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
171,465003431,K_0,6.0,1.76184,6.0,0.0,-0.00129629,0.0,0.0,0.0635183,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
172,967324474,K_0,6.0,1.76184,6.0,0.0,-0.00127037,0.0,0.0,0.062248,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
173,250752061,K_0,6.0,1.76184,6.0,0.0,-0.00124496,0.0,0.0,0.061003,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
174,130536852,K_0,6.0,1.76184,6.0,0.0,-0.00122006,0.0,0.0,0.0597829,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
175,878921663,K_0,6.0,1.76184,6.0,0.0,-0.00119566,0.0,0.0,0.0585873,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
176,620763902,K_0,6.0,1.76184,6.0,0.0,-0.00117175,0.0,0.0,0.0574155,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
177,488360143,K_0,6.0,1.76184,6.0,0.0,-0.00114831,0.0,0.0,0.0562672,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
178,114580332,K_0,6.0,1.76184,6.0,0.0,-0.00112534,0.0,0.0,0.0551419,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
179,300899925,K_0,6.0,1.76184,6.0,0.0,-0.00110284,0.0,0.0,0.054039,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
180,731760480,K_0,6.07617,1.76184,6.09521,0.0,0.0952083,0.0,0.054039,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
181,660998500,K_0,6.07617,1.76876,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
182,648266761,K_0,6.07617,1.78751,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
183,691744105,K_0,6.07617,1.82262,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
184,251563557,K_0,6.07617,1.82262,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
185,437460717,K_0,6.07617,1.82262,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
186,640687460,K_0,6.07617,1.82262,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
187,806370500,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
188,542700217,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
189,613824734,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
190,870452276,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
191,507843006,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
192,412740218,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
193,784385043,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
194,408280571,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
195,338342331,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
196,997839117,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
197,976170303,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
198,761724418,K_0,6.07617,1.96952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
199,987735415,K_0,6.07617,2.05386,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
200,645818387,K_0,6.07617,2.05386,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
201,228987161,K_0,6.07617,2.05386,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
202,409127275,K_0,6.07617,2.05386,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
203,895774855,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
204,229929624,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
205,493303966,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
206,637484915,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
207,12646977,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
208,989560887,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
209,3011506,K_0,6.07617,2.24997,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
210,262092799,K_0,6.07617,2.36319,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
211,123621801,K_0,6.07617,2.36319,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
212,778590451,K_0,6.07617,2.36319,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
213,690591983,K_0,6.07617,2.36319,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
214,280083131,K_0,6.07617,2.548,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
215,539319451,K_0,6.07617,2.548,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
216,212059988,K_0,6.07617,2.548,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
217,763626040,K_0,6.07617,2.548,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
218,849698684,K_0,6.07617,2.58625,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
219,873527454,K_0,6.07617,2.76038,6.07617,0.0,0.0,0.0,0.0,0.0,0.328911,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
220,975162871,K_0,6.07617,2.76038,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.29602,[],0,0.0,0.0,0.29602
221,649333696,K_0,6.07617,2.86029,6.07617,0.0,0.0,0.0,0.0,0.0,0.46359,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
222,163031870,K_0,6.07617,3.08139,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.417231,[],0,0.0,0.0,0.417231
223,345695100,K_0,6.07617,3.08139,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
224,131824726,K_0,6.07617,3.08139,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
225,741654652,K_0,6.07617,3.08139,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
226,934213100,K_0,6.07617,3.3817,6.07617,0.0,0.0,0.0,0.0,0.0,0.852288,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
227,772494148,K_0,6.07617,3.3817,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.767059,[],0,0.0,0.0,0.767059
228,921997101,K_0,6.07617,3.3817,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
229,643653771,K_0,6.07617,3.55953,6.07617,0.0,0.0,0.0,0.0,0.0,0.234941,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
230,846160664,K_0,6.07617,3.55953,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.211447,[],0,0.0,0.0,0.211447
231,696828462,K_0,6.07617,3.68459,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
232,243090168,K_0,6.07617,3.82781,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
233,16864687,K_0,6.07617,3.82781,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
234,45823202,K_0,6.07617,3.8883,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
235,990988084,K_0,6.07617,4.13641,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
236,354322199,K_0,6.07617,4.13641,6.07617,0.0,0.0,0.0,0.0,0.0,0.378799,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
237,466168125,K_0,6.07617,4.42496,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.340919,[],0,0.0,0.0,0.340919
238,167316772,K_0,6.07617,4.42496,6.07617,0.0,0.0,0.0,0.0,0.0,0.552262,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
239,389046840,K_0,6.07617,4.42496,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.497036,[],0,0.0,0.0,0.497036
240,872352585,K_0,6.07617,4.70928,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
241,407784354,K_0,6.07617,4.70928,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
242,951433375,K_0,6.07617,4.70928,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
243,897708410,K_0,6.07617,4.76402,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
244,449781448,K_0,6.07617,4.78492,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
245,801966421,K_0,6.07617,5.02042,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
246,455952344,K_0,6.07617,5.16702,6.07617,0.0,0.0,0.0,0.0,0.0,0.349504,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
247,224028034,K_0,6.07617,5.59689,6.07617,0.0,0.0,0.0,0.0,0.0,0.511352,3.0,0.0,[],0.314554,[],0,0.0,0.0,0.314554
248,324836550,K_0,6.07617,5.59689,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.460217,[],0,0.0,0.0,0.460217
249,381735616,K_0,6.07617,5.59689,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
250,114632945,K_0,6.07617,5.95346,6.07617,0.0,0.0,0.0,0.0,0.0,0.168233,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
251,964020326,K_0,6.07617,5.95346,6.07617,0.0,0.0,0.0,0.0,0.0,0.544613,3.0,0.0,[],0.15141,[],0,0.0,0.0,0.15141
252,865360468,K_0,6.07617,5.95346,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.490152,[],0,0.0,0.0,0.490152
253,289328669,K_0,6.07617,6.19364,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
254,991414790,K_0,6.07617,6.19364,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
255,323583536,K_0,6.07617,6.24409,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
256,109573606,K_0,6.07617,6.6518,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
257,295870010,K_0,6.07617,6.66952,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
258,253832308,K_0,6.07617,7.04022,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
259,949146327,K_0,6.07617,7.04022,6.07617,0.0,0.0,0.0,0.0,0.0,0.421712,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
260,747429489,K_0,6.07617,7.3225,6.07617,0.0,0.0,0.0,0.0,0.0,0.356585,3.0,0.0,[],0.379541,[],0,0.0,0.0,0.379541
261,700848204,K_0,6.07617,7.3225,6.07617,0.0,0.0,0.0,0.0,0.0,0.427821,3.0,0.0,[],0.320927,[],0,0.0,0.0,0.320927
262,636792004,K_0,6.07617,7.3225,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.385039,[],0,0.0,0.0,0.385039
263,846505806,K_0,6.07617,7.40124,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.385039,[],0,0.0,0.0,0.385039
264,898994005,K_0,6.07617,7.69365,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
265,617419736,K_0,6.07617,8.34598,6.07617,0.0,0.0,0.0,0.0,0.0,0.561041,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
266,496488579,K_0,6.07617,8.34598,6.07617,0.0,0.0,0.0,0.0,0.0,0.476414,3.0,0.0,[],0.504937,[],0,0.0,0.0,0.504937
267,72871611,K_0,6.07617,8.34598,6.07617,0.0,0.0,0.0,0.0,0.0,0.484631,3.0,0.0,[],0.428773,[],0,0.0,0.0,0.428773
268,788783684,K_0,6.07617,8.64142,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.436168,[],0,0.0,0.0,0.436168
269,341581698,K_0,6.07617,8.64142,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
270,242322776,K_0,6.07617,8.74715,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
271,959439264,K_0,6.07617,8.97524,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
272,433415926,K_0,6.07617,9.02197,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
273,312427921,K_0,6.07617,9.35783,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
274,31641634,K_0,6.07617,10.1225,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
275,570750743,K_0,6.07617,10.1225,6.07617,0.0,0.0,0.0,0.0,0.0,0.12012,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
276,968041,K_0,6.07617,10.1225,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.108108,[],0,0.0,0.0,0.108108
277,685611086,K_0,6.07617,10.1225,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
278,835372395,K_0,6.07617,11.0622,6.07617,0.0,0.0,0.0,0.0,0.0,0.67427,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
279,193634753,K_0,6.07617,11.0622,6.07617,0.0,0.0,0.0,0.0,0.0,0.342471,3.0,0.0,[],0.606843,[],0,0.0,0.0,0.606843
280,823004455,K_0,6.07617,11.0622,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.308224,[],0,0.0,0.0,0.308224
281,856457739,K_0,6.07617,11.0622,6.07617,0.0,0.0,0.0,0.0,0.0,0.374695,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
282,399800705,K_0,6.07617,11.5767,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.337226,[],0,0.0,0.0,0.337226
283,968479445,K_0,6.07617,11.5767,6.07617,0.0,0.0,0.0,0.0,0.0,0.342471,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
284,824610542,K_0,6.07617,11.5767,6.07617,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.308224,[],0,0.0,0.0,0.308224
285,48124804,K_0,6.07617,12.4969,6.07617,0.0,0.0,0.0,0.0,0.0,0.378007,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
286,59408607,K_0,6.07617,12.4969,6.07617,0.0,0.0,0.0,0.0,0.0,0.444428,3.0,0.0,[],0.340207,[],0,0.0,0.0,0.340207
287,94183553,K_0,6.07617,12.4969,6.07617,0.0,0.0,0.0,0.0,0.0,0.26337,3.0,0.0,[],0.399986,[],0,0.0,0.0,0.399986
288,86045908,K_0,6.07617,12.8845,6.07617,0.0,0.0,0.0,0.0,0.0,1.35694,3.0,0.0,[],0.237033,[],0,0.0,0.0,0.237033
289,139756427,K_0,5.07617,12.8845,5.07617,0.0,-1.01,0.5,0.0,0.49,0.0,3.0,0.0,[],0.221249,"[""W_868""]",0,0.0,1.0,1.22125
290,70987266,K_0,4.07617,11.8677,4.07617,0.0,-1.0198,0.5,0.0,0.9702,0.0,3.0,0.0,[],0.0,"[""W_868""]",0,0.0,1.0,0.059
291,726326923,K_0,4.07617,11.8677,4.07617,0.0,-0.019404,0.0,0.0,0.950796,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
292,871989805,K_0,13.1032,11.8677,15.3599,0.0,11.2838,0.0,0.950796,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
293,144959922,K_0,13.1032,12.8485,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
294,666441748,K_0,13.1032,13.3922,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
295,156614066,K_0,13.1032,13.5309,13.1032,0.0,0.0,0.0,0.0,0.0,0.0348246,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
296,722416808,K_0,13.1032,14.3768,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0313421,[],0,0.0,0.0,0.0313421
297,815300725,K_0,13.1032,14.9373,13.1032,0.0,0.0,0.0,0.0,0.0,0.700582,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
298,142241788,K_0,13.1032,14.9373,13.1032,0.0,0.0,0.0,0.0,0.0,0.200083,3.0,0.0,[],0.630523,[],0,0.0,0.0,0.630523
299,829460266,K_0,13.1032,15.344,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.180074,[],0,0.0,0.0,0.180074
300,118215112,K_0,13.1032,16.2071,13.1032,0.0,0.0,0.0,0.0,0.0,0.159889,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
301,156189560,K_0,13.1032,16.2071,13.1032,0.0,0.0,0.0,0.0,0.0,0.707207,3.0,0.0,[],0.1439,[],0,0.0,0.0,0.1439
302,96177778,K_0,13.1032,16.2071,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.636486,[],0,0.0,0.0,0.636486
303,404568732,K_0,13.1032,17.283,13.1032,0.0,0.0,0.0,0.0,0.0,0.406101,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
304,748609449,K_0,13.1032,17.283,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.365491,[],0,0.0,0.0,0.365491
305,469293909,K_0,13.1032,17.283,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
306,483216634,K_0,13.1032,18.2852,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
307,730847079,K_0,13.1032,18.2852,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
308,773705459,K_0,13.1032,18.3384,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
309,761889927,K_0,13.1032,19.5457,13.1032,0.0,0.0,0.0,0.0,0.0,0.354597,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
310,125651479,K_0,13.1032,19.5457,13.1032,0.0,0.0,0.0,0.0,0.0,0.397424,3.0,0.0,[],0.319137,[],0,0.0,0.0,0.319137
311,27727701,K_0,13.1032,20.2778,13.1032,0.0,0.0,0.0,0.0,0.0,0.276366,3.0,0.0,[],0.357682,[],0,0.0,0.0,0.357682
312,72012482,K_0,13.1032,20.2778,13.1032,0.0,0.0,0.0,0.0,0.0,0.12871,3.0,0.0,[],0.248729,[],0,0.0,0.0,0.248729
313,625884008,K_0,13.1032,21.3341,13.1032,0.0,0.0,0.0,0.0,0.0,0.933117,3.0,0.0,[],0.115839,[],0,0.0,0.0,0.115839
314,947230549,K_0,13.1032,21.3341,13.1032,0.0,0.0,0.0,0.0,0.0,0.223275,3.0,0.0,[],0.839805,[],0,0.0,0.0,0.839805
315,373718888,K_0,13.1032,21.688,13.1032,0.0,0.0,0.0,0.0,0.0,0.316164,3.0,0.0,[],0.200947,[],0,0.0,0.0,0.200947
316,566249833,K_0,13.1032,23.5689,13.1032,0.0,0.0,0.0,0.0,0.0,0.0815978,3.0,0.0,[],0.284548,[],0,0.0,0.0,0.284548
317,853935758,K_0,13.1032,23.5689,13.1032,0.0,0.0,0.0,0.0,0.0,0.372008,3.0,0.0,[],0.0734381,[],0,0.0,0.0,0.0734381
318,97234798,K_0,13.1032,23.5689,13.1032,0.0,0.0,0.0,0.0,0.0,0.076877,3.0,0.0,[],0.334807,[],0,0.0,0.0,0.334807
319,62099648,K_0,13.1032,23.5689,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0691893,[],0,0.0,0.0,0.0691893
320,926655065,K_0,13.1032,24.9339,13.1032,0.0,0.0,0.0,0.0,0.0,0.426177,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
321,930289459,K_0,13.1032,24.9339,13.1032,0.0,0.0,0.0,0.0,0.0,0.294662,3.0,0.0,[],0.38356,[],0,0.0,0.0,0.38356
322,604281389,K_0,13.1032,26.185,13.1032,0.0,0.0,0.0,0.0,0.0,0.380083,3.0,0.0,[],0.265196,[],0,0.0,0.0,0.265196
323,325683917,K_0,13.1032,26.185,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.342075,[],0,0.0,0.0,0.342075
324,191409619,K_0,13.1032,28.2055,13.1032,0.0,0.0,0.0,0.0,0.0,0.536661,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
325,73735908,K_0,13.1032,28.2055,13.1032,0.0,0.0,0.0,0.0,0.0,0.329044,3.0,0.0,[],0.482995,[],0,0.0,0.0,0.482995
326,911918886,K_0,13.1032,28.2055,13.1032,0.0,0.0,0.0,0.0,0.0,0.157525,3.0,0.0,[],0.29614,[],0,0.0,0.0,0.29614
327,980783314,K_0,13.1032,28.2055,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.141772,[],0,0.0,0.0,0.141772
328,141745425,K_0,13.1032,29.7625,13.1032,0.0,0.0,0.0,0.0,0.0,0.0565923,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
329,883759143,K_0,13.1032,29.7625,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0509331,[],0,0.0,0.0,0.0509331
330,87774827,K_0,13.1032,32.3739,13.1032,0.0,0.0,0.0,0.0,0.0,0.468441,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
331,762391344,K_0,13.1032,32.3739,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.421597,[],0,0.0,0.0,0.421597
332,429165391,K_0,13.1032,32.3739,13.1032,0.0,0.0,0.0,0.0,0.0,0.379139,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
333,810968174,K_0,13.1032,33.15,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.341225,[],0,0.0,0.0,0.341225
334,974930556,K_0,13.1032,34.4062,13.1032,0.0,0.0,0.0,0.0,0.0,0.434747,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
335,377960038,K_0,13.1032,36.3603,13.1032,0.0,0.0,0.0,0.0,0.0,0.110862,3.0,0.0,[],0.391272,[],0,0.0,0.0,0.391272
336,486516752,K_0,13.1032,36.3603,13.1032,0.0,0.0,0.0,0.0,0.0,0.304639,3.0,0.0,[],0.0997757,[],0,0.0,0.0,0.0997757
337,173568163,K_0,13.1032,36.3603,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.274175,[],0,0.0,0.0,0.274175
338,772375645,K_0,13.1032,37.9481,13.1032,0.0,0.0,0.0,0.0,0.0,0.229256,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
339,454275814,K_0,13.1032,39.8426,13.1032,0.0,0.0,0.0,0.0,0.0,0.0542626,3.0,0.0,[],0.206331,[],0,0.0,0.0,0.206331
