step_no,steps_id,capitalist_id,budget,wealth,human_wealth,spent_amount
2281,72579765,B_0,0.139682,0.122681,0.121502,0.139682
2282,343523603,B_0,0.122681,0.0,0.116642,0.122681
2283,626570749,B_0,0.0,0.0,0.111976,0.0
2284,897720934,B_0,0.0,0.0,0.107497,0.0
2285,723647142,B_0,0.0,0.396493,0.119057,0.0
2286,349716840,B_0,0.0,0.0,0.114294,0.0
2287,570508258,B_0,0.0,0.370906,0.124559,0.0
2288,614858144,B_0,0.143104,0.380764,0.125695,0.143104
2289,346023140,B_0,0.0,0.0125475,0.121169,0.0
2290,735302740,B_0,0.0125475,0.537166,0.137809,0.0125475
2291,23304138,B_0,0.164667,0.372499,0.132297,0.164667
2292,410354809,B_0,0.150922,0.769428,0.148919,0.150922
2293,689778753,B_0,0.0,0.0,0.142962,0.0
2294,39359963,B_0,0.0,0.506101,0.157488,0.0
2295,188074768,B_0,0.182793,0.36895,0.153014,0.182793
2296,213470384,B_0,0.0,0.0,0.146893,0.0
2297,353277968,B_0,0.0,0.221393,0.149873,0.0
2298,353275719,B_0,0.160943,0.0604499,0.143878,0.160943
2299,103026709,B_0,0.0604499,0.351146,0.152169,0.0604499
2300,287897183,B_0,0.0,0.0,0.146082,0.0
2301,349662734,B_0,0.0,0.367399,0.154935,0.0
2302,966284537,B_0,0.0,0.0,0.148738,0.0
2303,491346464,B_0,0.0,0.365212,0.157397,0.0
2304,777779765,B_0,0.175657,0.63061,0.168743,0.175657
2305,849797157,B_0,0.0,0.0,0.161993,0.0
2306,752374673,B_0,0.0,0.103873,0.159668,0.0
2307,489083879,B_0,0.103873,0.0,0.153282,0.103873
2308,56041001,B_0,0.0,0.379097,0.162314,0.0
2309,159364208,B_0,0.181269,0.197828,0.155822,0.181269
2310,996832411,B_0,0.165713,0.435563,0.165727,0.165713
2311,317708888,B_0,0.0,0.0,0.159098,0.0
2312,265453312,B_0,0.0,0.134224,0.158103,0.0
2313,245399566,B_0,0.0,0.0,0.151779,0.0
2314,748958268,B_0,0.0,0.415821,0.16234,0.0
2315,414715356,B_0,0.183131,0.23269,0.155847,0.183131
2316,161351974,B_0,0.0,0.138701,0.155161,0.0
2317,221277985,B_0,0.138701,0.0300491,0.150156,0.138701
2318,811273367,B_0,0.0300491,0.225855,0.153184,0.0300491
2319,782675608,B_0,0.0,0.0,0.147057,0.0
2320,265673025,B_0,0.0,0.339346,0.154749,0.0
2321,83332651,B_0,0.0,0.0,0.148559,0.0
2322,955110674,B_0,0.0,0.523154,0.163542,0.0
2323,977718820,B_0,0.0,0.232928,0.166318,0.0
2324,18165153,B_0,0.177964,0.0549638,0.159665,0.177964
2325,656029878,B_0,0.0549638,0.0,0.153279,0.0549638
2326,781285375,B_0,0.0,0.524693,0.168135,0.0
2327,223542819,B_0,0.0,0.0,0.16141,0.0
2328,523625071,B_0,0.0,0.0,0.154953,0.0
2329,423317981,B_0,0.0,0.316255,0.161405,0.0
2330,815377599,B_0,0.0,0.0,0.154949,0.0
2331,441947027,B_0,0.0,0.25785,0.159065,0.0
2332,801167213,B_0,0.171958,0.20378,0.157418,0.171958
2333,576918239,B_0,0.0,0.0023432,0.151215,0.0
2334,248077033,B_0,0.0023432,0.218187,0.153894,0.0023432
2335,796721162,B_0,0.164803,0.116175,0.15025,0.164803
2336,990462208,B_0,0.0,0.0,0.14424,0.0
2337,536489039,B_0,0.0,0.169218,0.145239,0.0
2338,860867527,B_0,0.1537,0.0155177,0.139429,0.1537
2339,554149790,B_0,0.0,0.0121659,0.134339,0.0
2340,579513937,B_0,0.0121659,0.00145627,0.129024,0.0121659
2341,47515607,B_0,0.00145627,0.278339,0.134996,0.00145627
2342,446679023,B_0,0.0,0.0,0.129596,0.0
2343,377167811,B_0,0.0,0.0929224,0.128129,0.0
2344,472020215,B_0,0.0,0.0,0.123004,0.0
2345,582718684,B_0,0.0,0.35286,0.132198,0.0
2346,357919164,B_0,0.0,0.0,0.126911,0.0
2347,566868596,B_0,0.0,0.526441,0.142892,0.0
2348,642319765,B_0,0.0,0.0,0.137176,0.0
2349,931646822,B_0,0.0,0.355182,0.145896,0.0
2350,497132531,B_0,0.0,0.0,0.14006,0.0
2351,132538134,B_0,0.0,0.345203,0.148266,0.0
2352,131465035,B_0,0.165526,0.799665,0.167135,0.165526
2353,830413152,B_0,0.0,0.0,0.16045,0.0
2354,225034680,B_0,0.0,2.17904,0.241193,0.0
2355,383993208,B_0,0.350145,1.8289,0.231546,0.350145
2356,133662534,B_0,0.0,0.0,0.222284,0.0
2357,535874082,B_0,0.0,0.20835,0.221726,0.0
2358,385930649,B_0,0.20835,0.0660408,0.215499,0.20835
2359,526640947,B_0,0.0,0.0439236,0.208636,0.0
2360,984329697,B_0,0.0439236,0.0130435,0.200812,0.0439236
2361,53005562,B_0,0.0,0.239466,0.202358,0.0
2362,287642983,B_0,0.214332,0.0251344,0.194264,0.214332
2363,246142264,B_0,0.0251344,0.238257,0.196024,0.0251344
2364,758205076,B_0,0.0,0.0,0.188183,0.0
2365,743524246,B_0,0.0,0.0377194,0.182164,0.0
2366,265814917,B_0,0.0377194,0.473246,0.193808,0.0377194
2367,463722965,B_0,0.0,0.0,0.186055,0.0
2368,166224951,B_0,0.0,0.235945,0.188051,0.0
2369,227020678,B_0,0.199848,0.374102,0.194049,0.199848
2370,550307564,B_0,0.0,0.0,0.186287,0.0
2371,897324847,B_0,0.0,0.0701784,0.181643,0.0
2372,405428543,B_0,0.0,0.114838,0.178971,0.0
2373,440745036,B_0,0.114838,0.215586,0.180435,0.114838
2374,821754314,B_0,0.191214,0.0243716,0.173218,0.191214
2375,257057783,B_0,0.0,0.179277,0.17346,0.0
2376,115962158,B_0,0.179277,0.0,0.166522,0.179277
2377,258143860,B_0,0.0,0.0543132,0.162033,0.0
2378,235048967,B_0,0.0543132,0.225743,0.164582,0.0543132
2379,434674100,B_0,0.0,0.0,0.157998,0.0
2380,260348902,B_0,0.0,0.189399,0.159255,0.0
2381,346683771,B_0,0.0,0.333994,0.166244,0.0
2382,391059791,B_0,0.182944,0.151051,0.159594,0.182944
2383,750394654,B_0,0.151051,0.0,0.153211,0.151051
2384,933326076,B_0,0.0,0.396596,0.162946,0.0
2385,663795530,B_0,0.182776,0.21382,0.156428,0.182776
2386,505618219,B_0,0.167119,0.398815,0.164256,0.167119
2387,599997035,B_0,0.0,0.0778226,0.160798,0.0
2388,170458730,B_0,0.0778226,0.0,0.154366,0.0778226
2389,536854643,B_0,0.0,0.0,0.148192,0.0
2390,723778451,B_0,0.0,0.110008,0.146664,0.0
2391,922136043,B_0,0.110008,0.26553,0.151419,0.110008
2392,536605871,B_0,0.0,0.0,0.145362,0.0
2393,796098945,B_0,0.0,0.339675,0.153135,0.0
2394,759032485,B_0,0.170118,0.243854,0.149981,0.170118
2395,202055452,B_0,0.0,0.0,0.143982,0.0
2396,498801715,B_0,0.0,0.640874,0.163858,0.0
2397,1010985,B_0,0.0,0.0,0.157303,0.0
2398,385404243,B_0,0.0,0.0,0.151011,0.0
2399,707805907,B_0,0.0,0.754371,0.175146,0.0
2400,724485197,B_0,0.0,0.112105,0.172624,0.0
2401,926232677,B_0,0.112105,0.209351,0.174093,0.112105
2402,135872861,B_0,0.184561,0.31477,0.178729,0.184561
2403,603482619,B_0,0.194467,0.120303,0.171579,0.194467
2404,698295420,B_0,0.0,0.177725,0.171825,0.0
2405,685644943,B_0,0.177725,0.426584,0.182016,0.177725
2406,294047510,B_0,0.203345,0.22324,0.174735,0.203345
2407,871950279,B_0,0.0,0.102699,0.171853,0.0
2408,318207950,B_0,0.102699,0.0211299,0.165825,0.102699
2409,655956415,B_0,0.0211299,0.324251,0.172162,0.0211299
2410,164396345,B_0,0.188374,0.135876,0.165275,0.188374
2411,93631613,B_0,0.0,0.346537,0.172526,0.0
2412,298951030,B_0,0.189852,0.156684,0.165625,0.189852
2413,619151542,B_0,0.156684,0.311684,0.171467,0.156684
2414,592533501,B_0,0.0,0.13098,0.169847,0.0
2415,398016272,B_0,0.13098,0.343786,0.176805,0.13098
2416,257124760,B_0,0.193994,0.149792,0.169733,0.193994
2417,18799504,B_0,0.0,0.218569,0.171686,0.0
2418,783427944,B_0,0.182615,0.0359545,0.164819,0.182615
2419,489871409,B_0,0.0,0.114487,0.162806,0.0
2420,916923107,B_0,0.114487,0.247317,0.166186,0.114487
2421,411235030,B_0,0.0,0.0,0.159539,0.0
2422,526612167,B_0,0.0,0.820912,0.185993,0.0
2423,684755455,B_0,0.227039,0.609339,0.179172,0.227039
2424,822438752,B_0,0.209639,0.399699,0.172006,0.209639
2425,654278565,B_0,0.0,0.504368,0.1853,0.0
2426,267804204,B_0,0.0,0.0,0.177888,0.0
2427,618061019,B_0,0.0,0.806018,0.203013,0.0
2428,87069081,B_0,0.243314,0.562704,0.194893,0.243314
2429,905238560,B_0,0.0,0.279352,0.198271,0.0
2430,584195608,B_0,0.212239,0.143516,0.193396,0.212239
2431,214553266,B_0,0.143516,0.14054,0.191282,0.143516
2432,930176215,B_0,0.0,0.248091,0.193554,0.0
2433,91792101,B_0,0.205959,0.0421323,0.185812,0.205959
2434,354408709,B_0,0.0421323,0.221849,0.187254,0.0421323
2435,399254565,B_0,0.0,0.0,0.179764,0.0
2436,928284717,B_0,0.0,0.632589,0.197877,0.0
2437,71400739,B_0,0.229506,0.403083,0.189962,0.229506
2438,336537595,B_0,0.0,0.0,0.182363,0.0
2439,847361238,B_0,0.0,0.422555,0.191971,0.0
2440,278285107,B_0,0.213099,0.209457,0.184292,0.213099
2441,605548176,B_0,0.194765,0.486995,0.195812,0.194765
2442,75582047,B_0,0.0,0.0,0.18798,0.0
2443,200455337,B_0,0.0,0.0155365,0.181082,0.0
2444,207891496,B_0,0.0,0.0,0.173839,0.0
2445,297492982,B_0,0.0,0.530577,0.188108,0.0
2446,750393344,B_0,0.0,0.121272,0.185435,0.0
2447,957061464,B_0,0.121272,0.0,0.178018,0.121272
2448,131517175,B_0,0.0,0.226168,0.179944,0.0
2449,161946516,B_0,0.191252,0.570227,0.194158,0.191252
2450,540087357,B_0,0.22267,0.347558,0.186392,0.22267
2451,185529077,B_0,0.0,1.03305,0.220258,0.0
2452,154834625,B_0,0.271911,0.761141,0.211448,0.271911
2453,929021998,B_0,0.0,0.0899856,0.206589,0.0
2454,297403492,B_0,0.0899856,0.355083,0.212529,0.0899856
2455,714431860,B_0,0.230283,0.320434,0.211853,0.230283
2456,489990309,B_0,0.0,0.0525571,0.205482,0.0
2457,309716217,B_0,0.0525571,0.0,0.197262,0.0525571
2458,972616019,B_0,0.0,0.285197,0.20078,0.0
2459,936920628,B_0,0.21504,0.834354,0.223316,0.21504
2460,838547402,B_0,0.0,0.0,0.214384,0.0
2461,929761800,B_0,0.0,0.0761376,0.208854,0.0
2462,791996733,B_0,0.0,0.459354,0.218874,0.0
2463,687385581,B_0,0.241842,0.42621,0.218467,0.241842
2464,619494882,B_0,0.0,0.00478404,0.20992,0.0
2465,10327891,B_0,0.00478404,0.0,0.201523,0.00478404
2466,989063609,B_0,0.0,0.78939,0.225037,0.0
2467,214360512,B_0,0.264507,0.524883,0.216036,0.264507
2468,639250654,B_0,0.0,0.0546395,0.20958,0.0
2469,948568561,B_0,0.0546395,0.0,0.201197,0.0546395
2470,578898072,B_0,0.0,0.631396,0.218405,0.0
2471,153189082,B_0,0.249975,0.381421,0.209669,0.249975
2472,85116041,B_0,0.22874,0.175495,0.202194,0.22874
2473,819037115,B_0,0.0,0.0,0.194107,0.0
2474,21981301,B_0,0.0,0.656796,0.212614,0.0
2475,392084842,B_0,0.245454,0.411342,0.20411,0.245454
2476,252313132,B_0,0.224677,0.437176,0.205966,0.224677
2477,652102458,B_0,0.0,0.295351,0.209541,0.0
2478,274107485,B_0,0.224309,0.0710425,0.201159,0.224309
2479,906136854,B_0,0.0710425,0.0,0.193113,0.0710425
2480,52577317,B_0,0.0,0.178541,0.19253,0.0
2481,567457252,B_0,0.178541,0.246347,0.194683,0.178541
2482,322088845,B_0,0.0,0.0,0.186896,0.0
2483,366011235,B_0,0.0,0.58181,0.202692,0.0
2484,750258452,B_0,0.231783,0.350028,0.194584,0.231783
2485,879204362,B_0,0.0,0.411633,0.203266,0.0
2486,74438305,B_0,0.223848,0.187785,0.195136,0.223848
2487,714645439,B_0,0.187785,0.0,0.18733,0.187785
2488,570699251,B_0,0.0,0.943801,0.217589,0.0
2489,214613607,B_0,0.264779,0.679022,0.208886,0.264779
2490,72767638,B_0,0.0,0.140826,0.206163,0.0
2491,717372433,B_0,0.140826,0.00696559,0.198195,0.140826
2492,308076800,B_0,0.00696559,0.298796,0.202219,0.00696559
2493,798990541,B_0,0.217159,0.0816368,0.194131,0.217159
2494,898694002,B_0,0.0816368,0.440487,0.203985,0.0816368
2495,850731896,B_0,0.0,0.0,0.195825,0.0
2496,614616889,B_0,0.0,0.0,0.187992,0.0
2497,905075008,B_0,0.0,0.0997239,0.184462,0.0
2498,764539741,B_0,0.0997239,0.251529,0.187144,0.0997239
2499,165950187,B_0,0.0,0.10421,0.183827,0.0
2500,430704698,B_0,0.10421,0.0,0.176474,0.10421
2501,913175289,B_0,0.0,0.330933,0.182652,0.0
2502,22580244,B_0,0.0,0.0,0.175346,0.0
2503,53320440,B_0,0.0,0.617323,0.193025,0.0
2504,333455652,B_0,0.223891,0.393432,0.185304,0.223891
2505,826670068,B_0,0.0,0.0233806,0.178827,0.0
2506,760736693,B_0,0.0233806,0.208503,0.180014,0.0233806
2507,498756511,B_0,0.190439,0.16338,0.178626,0.190439
2508,750334196,B_0,0.16338,0.0,0.171481,0.16338
2509,288084974,B_0,0.0,0.531981,0.185901,0.0
2510,419958692,B_0,0.2125,0.31948,0.178465,0.2125
2511,581786073,B_0,0.194439,0.737071,0.195808,0.194439
2512,874668077,B_0,0.0,0.0,0.187976,0.0
2513,537969122,B_0,0.0,0.209612,0.188841,0.0
2514,206048005,B_0,0.199322,0.442474,0.198575,0.199322
2515,826816857,B_0,0.0,0.0,0.190632,0.0
2516,496787700,B_0,0.0,0.703879,0.211162,0.0
2517,143062590,B_0,0.246356,0.457523,0.202715,0.246356
2518,246280155,B_0,0.225591,0.722262,0.21422,0.225591
2519,728308553,B_0,0.0,0.0,0.205651,0.0
2520,719678995,B_0,0.0,0.0108122,0.197857,0.0
2521,966472566,B_0,0.0108122,0.606333,0.214196,0.0108122
2522,459390445,B_0,0.0,0.0,0.205629,0.0
2523,622078974,B_0,0.0,0.0,0.197403,0.0
2524,759459178,B_0,0.0,0.517589,0.210211,0.0
2525,326652770,B_0,0.23609,0.281499,0.201802,0.23609
2526,676943526,B_0,0.0,0.152578,0.199833,0.0
2527,893282210,B_0,0.152578,0.0,0.19184,0.152578
2528,814725606,B_0,0.0,0.883991,0.219526,0.0
2529,419333092,B_0,0.0,0.228056,0.219867,0.0
2530,697965843,B_0,0.228056,0.0,0.211073,0.228056
2531,826661571,B_0,0.0,1.06436,0.245204,0.0
2532,758284485,B_0,0.0,0.0,0.235396,0.0
2533,252783875,B_0,0.0,0.125897,0.231016,0.0
2534,617853436,B_0,0.0,0.0,0.221775,0.0
2535,647917443,B_0,0.0,0.508409,0.233241,0.0
2536,353809994,B_0,0.258661,0.249748,0.223911,0.258661
2537,894558578,B_0,0.0,0.543999,0.236715,0.0
2538,850989993,B_0,0.0,0.202048,0.235328,0.0
2539,450511796,B_0,0.202048,0.0,0.225915,0.202048
2540,200563567,B_0,0.0,0.742633,0.246584,0.0
2541,296435686,B_0,0.0,0.236224,0.246169,0.0
2542,391036769,B_0,0.236224,0.0,0.236322,0.236224
2543,985294290,B_0,0.0,0.536177,0.248317,0.0
2544,284841752,B_0,0.275125,0.261051,0.238384,0.275125
2545,652387190,B_0,0.0,0.642108,0.254533,0.0
2546,941445681,B_0,0.286638,0.35547,0.244352,0.286638
2547,620463299,B_0,0.262125,0.0933449,0.234578,0.262125
2548,614657793,B_0,0.0933449,0.0910093,0.228835,0.0933449
2549,339713335,B_0,0.0,0.0292441,0.220851,0.0
2550,461295826,B_0,0.0292441,0.0438734,0.213772,0.0292441
2551,431768,B_0,0.0438734,0.833674,0.238568,0.0438734
2552,763150544,B_0,0.0,0.0,0.229025,0.0
2553,512903289,B_0,0.0,0.67008,0.246668,0.0
2554,679903009,B_0,0.280172,0.389909,0.236801,0.280172
2555,515392370,B_0,0.0,0.76164,0.257794,0.0
2556,189372756,B_0,0.295877,0.646697,0.25472,0.295877
2557,722654182,B_0,0.287055,0.359642,0.244531,0.287055
2558,81913823,B_0,0.0,1.37567,0.289777,0.0
2559,869291644,B_0,0.35856,1.01711,0.278186,0.35856
2560,566586203,B_0,0.0,0.305773,0.279289,0.0
2561,45892211,B_0,0.294578,0.0111954,0.268117,0.294578
2562,410852903,B_0,0.0111954,0.290672,0.26902,0.0111954
2563,578884827,B_0,0.0,0.232224,0.267548,0.0
2564,770638041,B_0,0.232224,0.0,0.256846,0.232224
2565,705356320,B_0,0.0,1.31786,0.299287,0.0
2566,65962577,B_0,0.0,0.0,0.287315,0.0
2567,465719384,B_0,0.0,0.638513,0.301363,0.0
2568,901672867,B_0,0.0,0.0,0.289309,0.0
2569,447429783,B_0,0.0,0.339001,0.291296,0.0
2570,365781255,B_0,0.0,0.0,0.279644,0.0
2571,20105351,B_0,0.0,0.4207,0.285287,0.0
2572,90856018,B_0,0.306322,0.137912,0.274816,0.306322
2573,931205376,B_0,0.137912,0.0,0.263824,0.137912
2574,318112118,B_0,0.0,0.56285,0.275785,0.0
2575,227058199,B_0,0.303927,0.397103,0.270281,0.303927
2576,710951667,B_0,0.0,0.0,0.259469,0.0
2577,361061456,B_0,0.0,0.034145,0.250456,0.0
2578,824446923,B_0,0.0,0.0923013,0.24413,0.0
2579,695601622,B_0,0.0923013,0.322167,0.247252,0.0923013
2580,431840755,B_0,0.26336,0.308953,0.247367,0.26336
2581,853109011,B_0,0.0,0.0,0.237473,0.0
2582,452054785,B_0,0.0,0.470949,0.246812,0.0
2583,758461519,B_0,0.0,0.394076,0.252702,0.0
2584,289905771,B_0,0.272406,0.319905,0.250524,0.272406
2585,996779754,B_0,0.0,0.00930612,0.240875,0.0
2586,626526873,B_0,0.00930612,0.0,0.23124,0.00930612
2587,978142126,B_0,0.0,0.930754,0.259221,0.0
2588,898290865,B_0,0.305758,0.624996,0.248852,0.305758
2589,675808469,B_0,0.0,0.216299,0.24755,0.0
2590,456861800,B_0,0.216299,0.0,0.237648,0.216299
2591,966377870,B_0,0.0,0.0636054,0.230686,0.0
2592,635038293,B_0,0.0,0.0,0.221459,0.0
2593,515782537,B_0,0.0,0.696324,0.240453,0.0
2594,580513096,B_0,0.0,0.0,0.230835,0.0
2595,166889684,B_0,0.0,1.20738,0.269897,0.0
2596,823362535,B_0,0.0,0.0,0.259101,0.0
2597,216496804,B_0,0.0,0.0,0.248737,0.0
2598,116243357,B_0,0.0,0.991614,0.278452,0.0
2599,140239420,B_0,0.0,0.0,0.267314,0.0
2600,233895847,B_0,0.0,0.0408289,0.258254,0.0
2601,428107551,B_0,0.0408289,0.813672,0.280471,0.0408289
2602,525991549,B_0,0.321155,0.492517,0.269252,0.321155
2603,644389852,B_0,0.293878,0.688451,0.278075,0.293878
2604,293542551,B_0,0.0,0.0,0.266952,0.0
2605,743233834,B_0,0.0,1.30862,0.308618,0.0
2606,784454419,B_0,0.374049,0.934569,0.296273,0.374049
2607,866026180,B_0,0.0,0.0,0.284423,0.0
2608,554072788,B_0,0.0,0.73259,0.302349,0.0
2609,449497251,B_0,0.0,0.0,0.290255,0.0
2610,588380738,B_0,0.0,0.0,0.278645,0.0
2611,233737317,B_0,0.0,0.513569,0.288042,0.0
2612,479925238,B_0,0.0,0.0,0.27652,0.0
2613,878412159,B_0,0.0,0.889922,0.301056,0.0
2614,921947073,B_0,0.345553,0.544369,0.289014,0.345553
2615,8790620,B_0,0.0,0.257504,0.287754,0.0
2616,347554775,B_0,0.257504,0.388811,0.291796,0.257504
2617,948192625,B_0,0.0,0.0,0.280124,0.0
2618,114833669,B_0,0.0,0.452865,0.287034,0.0
2619,362833114,B_0,0.309677,0.143188,0.275552,0.309677
2620,973633764,B_0,0.0,0.0,0.26453,0.0
2621,189393065,B_0,0.0,0.475783,0.27298,0.0
2622,776748419,B_0,0.29677,0.529666,0.276087,0.29677
2623,51229208,B_0,0.0,0.0,0.265044,0.0
2624,394434128,B_0,0.0,0.0,0.254442,0.0
2625,136811892,B_0,0.0,0.489283,0.263836,0.0
2626,15473889,B_0,0.0,0.0,0.253282,0.0
2627,286909158,B_0,0.0,0.494964,0.26295,0.0
2628,530255117,B_0,0.287698,0.207266,0.252432,0.287698
2629,427946681,B_0,0.0,0.0,0.242334,0.0
2630,551655647,B_0,0.0,0.870064,0.267444,0.0
2631,298565148,B_0,0.0,0.0,0.256746,0.0
2632,140405306,B_0,0.0,0.961631,0.284941,0.0
2633,481694586,B_0,0.0,0.0,0.273544,0.0
2634,688409781,B_0,0.0,0.0,0.262602,0.0
2635,926744698,B_0,0.0,1.08614,0.295543,0.0
2636,225837727,B_0,0.0,0.0,0.283721,0.0
2637,473995311,B_0,0.0,0.231339,0.281626,0.0
2638,578534621,B_0,0.231339,0.0,0.270361,0.231339
2639,763157910,B_0,0.0,0.0100624,0.259949,0.0
2640,346787807,B_0,0.0100624,0.32085,0.262385,0.0100624
2641,928905743,B_0,0.278428,0.410378,0.266608,0.278428
2642,349498414,B_0,0.287127,0.123251,0.255944,0.287127
2643,744188345,B_0,0.0,0.0,0.245706,0.0
2644,215228824,B_0,0.0,1.06779,0.278589,0.0
2645,426681590,B_0,0.331978,0.735808,0.267446,0.331978
2646,23456000,B_0,0.304236,1.49332,0.299218,0.304236
2647,686397192,B_0,0.0,0.0,0.287249,0.0
2648,630794563,B_0,0.0,0.284668,0.287146,0.0
2649,722770675,B_0,0.284668,0.178757,0.28281,0.284668
2650,652778033,B_0,0.0,0.247214,0.281386,0.0
2651,210393295,B_0,0.247214,0.0301041,0.271335,0.247214
2652,625948958,B_0,0.0301041,0.486266,0.279932,0.0301041
2653,121269713,B_0,0.304246,0.18202,0.268735,0.304246
2654,101776040,B_0,0.0,0.26407,0.268548,0.0
2655,736243164,B_0,0.26407,0.0,0.257807,0.26407
2656,291324287,B_0,0.0,1.23381,0.296847,0.0
2657,11516533,B_0,0.358537,0.875275,0.284973,0.358537
2658,162851469,B_0,0.0,0.594288,0.297345,0.0
2659,729434974,B_0,0.32706,0.267228,0.285452,0.32706
2660,379806679,B_0,0.267228,0.345296,0.287845,0.267228
2661,351426058,B_0,0.0,0.138982,0.281891,0.0
2662,904212298,B_0,0.138982,0.675186,0.297623,0.138982
2663,416556236,B_0,0.331382,0.343804,0.285718,0.331382
2664,981407951,B_0,0.0,0.0889167,0.277846,0.0
2665,963799272,B_0,0.0889167,0.22977,0.275923,0.0889167
2666,529309901,B_0,0.22977,0.0,0.264886,0.22977
2667,850446825,B_0,0.0,0.467082,0.272974,0.0
2668,463428715,B_0,0.0,0.0,0.262055,0.0
2669,946192959,B_0,0.0,0.0121317,0.252058,0.0
2670,224454625,B_0,0.0121317,0.0,0.241975,0.0121317
2671,596991224,B_0,0.0,1.18811,0.279821,0.0
2672,484349339,B_0,0.339226,0.84888,0.268628,0.339226
2673,256406738,B_0,0.311072,1.30404,0.288532,0.311072
2674,461035561,B_0,0.353734,0.950308,0.276991,0.353734
2675,961376400,B_0,0.0,0.653482,0.292051,0.0
2676,304523329,B_0,0.324725,0.890826,0.302851,0.324725
2677,681372761,B_0,0.347393,0.543434,0.290737,0.347393
2678,477221783,B_0,0.0,0.713752,0.307658,0.0
2679,257225653,B_0,0.343345,1.11382,0.325088,0.343345
2680,887109065,B_0,0.380779,0.733038,0.312084,0.380779
2681,880343030,B_0,0.0,0.203707,0.307749,0.0
2682,646915612,B_0,0.203707,0.14573,0.301269,0.203707
2683,581919238,B_0,0.0,0.0924711,0.292917,0.0
2684,378442537,B_0,0.0924711,0.797309,0.313092,0.0924711
2685,69305629,B_0,0.352958,0.444351,0.300569,0.352958
2686,951905951,B_0,0.0,0.295742,0.300376,0.0
2687,370538910,B_0,0.295742,0.0,0.288361,0.295742
2688,511773112,B_0,0.0,0.95676,0.315096,0.0
2689,956928777,B_0,0.0,0.147875,0.308408,0.0
2690,346590671,B_0,0.147875,0.0,0.296071,0.147875
2691,71450411,B_0,0.0,0.92345,0.321166,0.0
2692,25156898,B_0,0.367339,0.556111,0.30832,0.367339
2693,365256949,B_0,0.336125,1.98004,0.366389,0.336125
2694,936793609,B_0,0.0,0.141585,0.357397,0.0
2695,232263224,B_0,0.141585,0.0,0.343101,0.141585
2696,63910942,B_0,0.0,1.28489,0.380773,0.0
2697,639809273,B_0,0.445017,1.04182,0.37362,0.445017
2698,933419474,B_0,0.425711,0.898224,0.36996,0.425711
2699,765859842,B_0,0.414871,0.733989,0.365187,0.414871
2700,15160701,B_0,0.401886,1.21871,0.386043,0.401886
2701,375151058,B_0,0.446979,1.10908,0.384096,0.446979
2702,540236476,B_0,0.43955,1.00494,0.382148,0.43955
2703,343968179,B_0,0.432396,0.620983,0.3688,0.432396
2704,498160300,B_0,0.399849,0.228388,0.354338,0.399849
2705,247272622,B_0,0.228388,0.0917084,0.343833,0.228388
2706,524339725,B_0,0.0917084,0.276616,0.341144,0.0917084
2707,848421137,B_0,0.0,0.0189973,0.328258,0.0
2708,696522550,B_0,0.0189973,0.0,0.315128,0.0189973
2709,49307893,B_0,0.0,0.708438,0.33086,0.0
2710,464795402,B_0,0.0,0.0,0.317626,0.0
2711,158510522,B_0,0.0,0.543707,0.326669,0.0
2712,545022346,B_0,0.0,0.0300652,0.314805,0.0
2713,835779837,B_0,0.0300652,0.0811906,0.30546,0.0300652
2714,336153371,B_0,0.0811906,0.14768,0.299149,0.0811906
2715,465720088,B_0,0.14768,0.0,0.287183,0.14768
2716,723619175,B_0,0.0,0.696867,0.303571,0.0
2717,915887835,B_0,0.338414,0.358453,0.291428,0.338414
2718,750019380,B_0,0.30935,0.535509,0.299227,0.30935
2719,672371828,B_0,0.0,0.0,0.287258,0.0
2720,89408916,B_0,0.0,1.06865,0.318514,0.0
2721,309574111,B_0,0.371946,0.696706,0.305773,0.371946
2722,465735756,B_0,0.0,0.0,0.293542,0.0
2723,242423944,B_0,0.0,0.163319,0.288333,0.0
2724,77571731,B_0,0.163319,0.219893,0.285596,0.163319
2725,543719221,B_0,0.219893,0.560033,0.296573,0.219893
2726,206606786,B_0,0.324575,0.553378,0.297427,0.324575
2727,64562821,B_0,0.0,0.0,0.28553,0.0
2728,739725193,B_0,0.0,0.0191826,0.274876,0.0
2729,65976743,B_0,0.0191826,0.35063,0.277906,0.0191826
2730,401369329,B_0,0.0,0.0,0.26679,0.0
2731,91972376,B_0,0.0,0.466387,0.274774,0.0
2732,357109851,B_0,0.298093,0.168294,0.263783,0.298093
2733,134556784,B_0,0.168294,0.0195748,0.254014,0.168294
2734,941374452,B_0,0.0,0.192796,0.251566,0.0
2735,631301902,B_0,0.192796,0.406746,0.257773,0.192796
2736,430317094,B_0,0.0,0.0,0.247462,0.0
2737,282507648,B_0,0.0,1.01391,0.27812,0.0
2738,74763096,B_0,0.0,0.0,0.266995,0.0
2739,329401378,B_0,0.0,0.346439,0.270173,0.0
2740,880844911,B_0,0.287495,0.0589439,0.259366,0.287495
2741,801406188,B_0,0.0589439,0.0346974,0.250379,0.0589439
2742,991452668,B_0,0.0346974,0.640918,0.266001,0.0346974
2743,565870648,B_0,0.0,0.256884,0.265636,0.0
2744,803810982,B_0,0.256884,0.0,0.255011,0.256884
2745,131459992,B_0,0.0,0.213103,0.253334,0.0
2746,349456082,B_0,0.213103,0.0,0.243201,0.213103
