step_no,step_id,cf_id,liquidity,price,equity,debt,profit,production,sales,queue,expected_demand,intresses,labour_demand,lmbda,loans,staff,first_step,capital,capital_avg,invested,planned_production,planned_investment,wage_bill,investment_cost,capital_book,desired_capital
2572,90856018,C_0,-11.1846,3.5576,10.5142,14.6154,-17.3152,3.0,3.0,5.89301,2.59478,21.0882,0.0,0.268434,"[{""amount"": 2.281474157009828, ""rate"": 1.3359439713598773}, {""amount"": 5.364408896952604, ""rate"": 1.338365528435181}, {""amount"": 6.969551913733663, ""rate"": 1.407024795503755}]","[""W_1676"", ""W_1165"", ""W_2197"", ""W_1274"", ""W_835"", ""W_209""]",0,13.2411,10.8387,0.0,2.59478,0.0,6.0,0.0,36.3143,12.7514,0.580579
2573,931205376,C_0,-36.6616,3.73265,-25.5741,24.5101,-17.3152,4.0,4.0,0.774622,8.26319,42.3022,0.818576,0.710781,"[{""amount"": 2.1674004491593366, ""rate"": 1.3359439713598773}, {""amount"": 5.096188452104974, ""rate"": 1.338365528435181}, {""amount"": 6.62107431804698, ""rate"": 1.407024795503755}, {""amount"": 10.62540139338067, ""rate"": 1.9909833863603223}]","[""W_1676"", ""W_1165"", ""W_2197"", ""W_1274"", ""W_835"", ""W_209"", ""W_1643"", ""W_372""]",0,13.0009,18.7722,0.0,8.26319,9.28554,8.0,25.4247,35.5976,22.085,0.580579
2574,318112118,C_0,-17.9392,3.9065,2.99538,14.4561,-33.2685,4.0,0.0,0.0,5.12348,24.3952,0.658576,0.361336,"[{""amount"": 14.456085212122236, ""rate"": 1.6031641931198872}]","[""W_1676"", ""W_1165"", ""W_2197"", ""W_1274"", ""W_835"", ""W_209"", ""W_1643"", ""W_372""]",0,12.7606,16.5552,0.0,5.12348,6.86538,8.0,19.0406,35.3906,19.4767,0.580579
2575,227058199,C_0,-58.9735,3.61182,-54.694,30.7755,-33.2685,1.0,1.0,5.35629,0.512348,58.9655,0.0,0.745272,"[{""amount"": 13.733280951516125, ""rate"": 1.6031641931198872}, {""amount"": 17.042197233248153, ""rate"": 1.9950800741185688}]","[""W_1165"", ""W_2197""]",0,12.7006,14.2836,0.0,0.512348,4.37971,2.0,12.0885,35.0549,16.8042,0.120573
2576,710951667,C_0,-12.421,3.93993,11.2332,10.9865,-24.8867,4.0,0.734114,0.0,5.7719,18.697,0.458576,0.374957,"[{""amount"": 10.986546065840212, ""rate"": 1.6167194030552858}]","[""W_1165"", ""W_2197"", ""W_2053"", ""W_1359"", ""W_916"", ""W_2688"", ""W_17"", ""W_2441""]",0,12.4603,16.6858,0.0,5.7719,7.32238,8.0,20.3569,34.6408,19.6303,0.120573
2577,361061456,C_0,-45.1859,3.91718,-33.2661,22.2372,-24.8867,1.5,0.34185,0.0,1.23789,42.3546,0.0,0.627056,"[{""amount"": 10.437218762548202, ""rate"": 1.6167194030552858}, {""amount"": 11.799958232337206, ""rate"": 1.9799047905415916}]","[""W_2197"", ""W_1359"", ""W_2688""]",0,12.3702,14.3489,0.0,1.23789,4.75836,3.0,13.1389,34.1569,16.8811,0.298339
2578,824446923,C_0,0.380255,3.43775,33.6397,0.917562,-0.634503,0.5,0.5,6.897,0.431454,1.29033,0.0,0.0202226,"[{""amount"": 0.9175622467942346, ""rate"": 1.3359439713598773}]","[""W_2197""]",0,12.3402,9.4267,0.0,0.431454,0.0,1.0,0.0,34.177,11.0902,0.10474
2579,695601622,C_0,-22.8183,3.50569,14.4492,14.788,-1.29422,4.0,4.0,5.22258,6.70045,24.5282,0.218576,0.377749,"[{""amount"": 0.8716841344545229, ""rate"": 1.3359439713598773}, {""amount"": 13.916344595012138, ""rate"": 1.5907379168505584}]","[""W_2197"", ""W_249"", ""W_293"", ""W_710"", ""W_1530"", ""W_320"", ""W_1973"", ""W_461""]",0,18.7437,15.82,18.5636,6.70045,6.64375,8.0,18.4512,52.0555,18.6117,0.10474
2580,431840755,C_0,-60.9068,3.56376,-45.5674,35.726,-1.29422,6.0,6.0,2.47337,8.97036,68.4091,0.483311,0.680713,"[{""amount"": 0.8280999277317967, ""rate"": 1.3359439713598773}, {""amount"": 13.220527365261532, ""rate"": 1.5907379168505584}, {""amount"": 21.677357598325603, ""rate"": 1.9768063697031983}]","[""W_2197"", ""W_249"", ""W_293"", ""W_710"", ""W_1530"", ""W_320"", ""W_1973"", ""W_461"", ""W_999"", ""W_445"", ""W_2866"", ""W_2467""]",0,18.3834,21.7577,18.5636,8.97036,7.36552,12.0,20.46,51.0654,25.5973,0.10474
2581,853109011,C_0,-18.2794,3.82461,18.7717,13.0571,-33.6045,6.0,0.552395,0.0,8.52307,21.7582,0.243311,0.367163,"[{""amount"": 13.0570845849591, ""rate"": 1.583067926727654}]","[""W_2197"", ""W_249"", ""W_293"", ""W_710"", ""W_1530"", ""W_320"", ""W_1973"", ""W_461"", ""W_999"", ""W_445"", ""W_2866"", ""W_2467""]",0,18.023,23.6016,0.0,8.52307,9.93861,12.0,27.6317,50.1082,27.7666,0.10474
2582,452054785,C_0,-55.5521,3.55246,-35.4081,29.7697,-33.6045,1.5,1.5,4.34399,1.34946,56.3139,0.0,0.59637,"[{""amount"": 12.404230355711144, ""rate"": 1.583067926727654}, {""amount"": 17.36545424968496, ""rate"": 1.9499350551525805}]","[""W_461"", ""W_999"", ""W_2467""]",0,17.9329,20.8098,0.0,1.34946,6.9488,3.0,19.341,49.9136,24.4821,0.224848
2583,758461519,C_0,-19.9175,4.11572,5.91285,23.5157,-45.3121,5.0,0.292948,0.0,5.39454,35.1098,0.789072,0.268079,"[{""amount"": 23.515685156160885, ""rate"": 1.418387561472121}]","[""W_461"", ""W_999"", ""W_2467"", ""W_322"", ""W_1473"", ""W_1482"", ""W_1673"", ""W_1071"", ""W_1614"", ""W_2162""]",0,17.6326,19.1797,0.0,5.39454,5.0827,10.0,14.2243,49.3461,22.5643,0.903357
2584,289905771,C_0,-77.1442,4.08065,-69.335,41.2615,-45.3121,1.0,0.0,0.0,0.803107,72.9725,0.0,0.702368,"[{""amount"": 22.33990089835284, ""rate"": 1.418387561472121}, {""amount"": 18.921647449079362, ""rate"": 1.9891125023018752}]","[""W_1473"", ""W_1071""]",0,17.5725,17.0973,0.0,0.803107,2.88421,2.0,8.05407,49.0708,20.1145,0.136777
2585,996779754,C_0,0.883717,3.67119,49.5216,0.64609,0.0465306,0.5,0.5,2.64857,0.0803107,0.908568,0.0,0.010201,"[{""amount"": 0.6460899191787094, ""rate"": 1.3359439713598773}]","[""W_1071""]",0,17.5425,10.0502,0.0,0.0803107,0.0,1.0,0.0,49.2746,11.8237,0.0137244
2586,626526873,C_0,-2.62047,3.78926,40.6302,5.47425,-9.30272,2.5,1.15217,0.0,2.84174,7.69821,0.683483,0.0801966,"[{""amount"": 0.6137854232197739, ""rate"": 1.3359439713598773}, {""amount"": 4.860468568509967, ""rate"": 1.3359439713598773}]","[""W_1071"", ""W_437"", ""W_1743"", ""W_1334"", ""W_190""]",0,17.3924,9.75266,0.0,2.84174,0.0,5.0,0.0,48.7249,11.4737,0.486462
2587,978142126,C_0,-9.85635,3.69546,28.0935,10.54,-12.7892,1.5,1.5,2.2368,1.32112,14.8448,0.0,0.163194,"[{""amount"": 0.5830961520587852, ""rate"": 1.3359439713598773}, {""amount"": 4.6174451400844685, ""rate"": 1.3359439713598773}, {""amount"": 5.3394484139952745, ""rate"": 1.340012998690295}]","[""W_1071"", ""W_1743"", ""W_190""]",0,17.3023,8.63009,0.0,1.32112,0.0,3.0,0.0,48.4898,10.153,0.228108
2588,898290865,C_0,-35.7907,3.96659,-6.73102,19.3765,-12.7892,3.0,0.271253,0.0,3.49523,29.8469,0.990461,0.38201,"[{""amount"": 0.5539413444558459, ""rate"": 1.3359439713598773}, {""amount"": 4.386572883080245, ""rate"": 1.3359439713598773}, {""amount"": 5.072475993295511, ""rate"": 1.340012998690295}, {""amount"": 9.363528260040601, ""rate"": 1.597377769478223}]","[""W_1071"", ""W_1743"", ""W_190"", ""W_2573"", ""W_555"", ""W_2952""]",0,17.1221,9.92585,0.0,3.49523,0.0,6.0,0.0,48.4362,11.6775,0.606637
2589,675808469,C_0,1.48977,3.39545,48.5051,1.30625,-0.726186,1.0,1.0,7.11018,0.593651,1.83693,0.0,0.020855,"[{""amount"": 1.3062541606169773, ""rate"": 1.3359439713598773}]","[""W_190"", ""W_2952""]",0,17.062,9.46743,0.0,0.593651,0.0,2.0,0.0,48.3216,11.1382,0.104119
2590,456861800,C_0,-0.638954,3.42893,26.7497,19.9022,-22.6891,5.5,5.5,2.4121,7.35853,28.5838,0.363311,0.246147,"[{""amount"": 1.2409414525861284, ""rate"": 1.3359439713598773}, {""amount"": 18.661285688848167, ""rate"": 1.3662944963366082}]","[""W_190"", ""W_2952"", ""W_240"", ""W_50"", ""W_2953"", ""W_394"", ""W_464"", ""W_2533"", ""W_2667"", ""W_1277"", ""W_1176""]",0,16.7317,16.9112,0.0,7.35853,3.23137,11.0,9.13323,47.2909,19.8955,0.104119
2591,966377870,C_0,-32.096,3.73564,-5.20171,19.5141,-22.6891,5.5,2.22668,0.0,7.85674,28.387,0.143311,0.562212,"[{""amount"": 1.1788943799568221, ""rate"": 1.3359439713598773}, {""amount"": 17.728221404405758, ""rate"": 1.3662944963366082}, {""amount"": 0.6070060470272761, ""rate"": 1.9287332278333889}]","[""W_190"", ""W_2952"", ""W_240"", ""W_50"", ""W_2953"", ""W_394"", ""W_464"", ""W_2533"", ""W_2667"", ""W_1277"", ""W_1176""]",0,16.4014,20.3356,0.0,7.85674,7.67103,11.0,21.7055,46.4084,23.9242,0.104119
2592,635038293,C_0,-5.02444,3.49465,19.8639,20.9771,-27.1176,3.0,3.0,3.7577,2.78968,30.5491,0.0,0.26399,"[{""amount"": 20.977132031623185, ""rate"": 1.3834904999758022}]","[""W_190"", ""W_2952"", ""W_240"", ""W_394"", ""W_2667"", ""W_1176""]",0,16.2212,18.4261,0.0,2.78968,5.70991,6.0,16.1448,45.8655,21.6777,0.510776
2593,515782537,C_0,-32.1327,3.60855,-11.5434,24.7015,-27.1176,5.0,5.0,2.00708,6.3609,38.8754,0.803311,0.623338,"[{""amount"": 19.928275430042024, ""rate"": 1.3834904999758022}, {""amount"": 4.773217286715882, ""rate"": 1.9611573561922193}]","[""W_190"", ""W_2952"", ""W_240"", ""W_394"", ""W_2667"", ""W_1176"", ""W_2253"", ""W_82"", ""W_1374"", ""W_1160""]",0,15.9209,19.3597,0.0,6.3609,7.01048,10.0,19.943,45.2908,22.7761,0.510776
2594,580513096,C_0,-12.6229,3.79256,21.2966,10.8993,-25.5521,5.0,1.09936,0.0,6.94246,18.388,0.603311,0.363545,"[{""amount"": 10.899308246377776, ""rate"": 1.6027222544733275}]","[""W_190"", ""W_2952"", ""W_240"", ""W_394"", ""W_2667"", ""W_1176"", ""W_2253"", ""W_82"", ""W_1374"", ""W_1160""]",0,15.6206,20.201,0.0,6.94246,8.32031,10.0,23.8728,44.8189,23.7659,0.510776
2595,166889684,C_0,-39.6018,3.705,-17.6139,22.3461,-25.5521,2.0,2.0,0.742984,1.68367,41.8356,0.0,0.557563,"[{""amount"": 10.354342834058887, ""rate"": 1.6027222544733275}, {""amount"": 11.991797442500046, ""rate"": 1.930380216777765}]","[""W_2667"", ""W_1176"", ""W_1374"", ""W_1160""]",0,15.5005,17.608,0.0,1.68367,5.50902,4.0,15.7568,44.334,20.7153,0.32368
2596,823362535,C_0,-2.13089,3.97656,37.1708,4.57105,-8.79978,2.5,0.89787,0.0,2.63705,6.47975,0.274106,0.0754005,"[{""amount"": 4.571051810764772, ""rate"": 1.3466845313703382}]","[""W_2667"", ""W_1176"", ""W_1374"", ""W_1160"", ""W_1785""]",0,15.3503,12.9226,0.0,2.63705,0.00665097,5.0,0.0190091,43.8727,15.2031,0.510893
2597,216496804,C_0,-8.01537,3.7183,26.6689,9.21684,-10.761,1.5,1.5,0.559422,1.07179,13.1077,0.0,0.161797,"[{""amount"": 4.342499220226534, ""rate"": 1.3466845313703382}, {""amount"": 4.874343738444311, ""rate"": 1.3549229739568391}]","[""W_1176"", ""W_1374"", ""W_1785""]",0,15.2602,10.2151,0.0,1.07179,0.0,3.0,0.0,43.9011,12.0177,0.209675
2598,116243357,C_0,-24.7839,3.80246,-1.45434,20.1706,-10.761,1.5,1.5,0.0,1.96066,30.426,0.921317,0.348216,"[{""amount"": 4.125374259215207, ""rate"": 1.3466845313703382}, {""amount"": 4.630626551522095, ""rate"": 1.3549229739568391}, {""amount"": 11.414604554583596, ""rate"": 1.4958898319353038}]","[""W_1176"", ""W_1374"", ""W_1785""]",0,15.1701,8.19975,0.0,1.96066,0.0,3.0,0.0,43.5002,9.64677,0.385831
2599,140239420,C_0,2.41412,3.75598,42.9854,2.85797,-1.76588,1.5,1.5,0.911412,1.54607,4.06943,0.0921317,0.0498307,"[{""amount"": 2.8579669668948355, ""rate"": 1.352695860272211}]","[""W_1176"", ""W_1374"", ""W_1785""]",0,15.08,6.35213,0.0,1.54607,0.0,3.0,0.0,43.4292,7.47309,0.306051
2600,233895847,C_0,0.875887,3.75598,38.7991,5.17166,-4.53227,2.0,2.0,0.486887,2.32488,7.36388,0.649755,0.088814,"[{""amount"": 2.715068618550094, ""rate"": 1.352695860272211}, {""amount"": 2.45659037457995, ""rate"": 1.352695860272211}]","[""W_1176"", ""W_1374"", ""W_1785"", ""W_849""]",0,14.9599,6.7968,0.0,2.32488,0.0,4.0,0.0,43.0949,7.99624,0.46297
2601,428107551,C_0,-4.78578,3.75598,29.4285,8.83098,-9.71906,2.0,1.93144,0.0,2.47069,12.5754,0.941371,0.153479,"[{""amount"": 2.5793151876225893, ""rate"": 1.352695860272211}, {""amount"": 2.3337608558509526, ""rate"": 1.352695860272211}, {""amount"": 3.9179072488321833, ""rate"": 1.3529566725056885}]","[""W_1176"", ""W_1374"", ""W_1785"", ""W_849""]",0,14.8398,7.13247,0.0,2.47069,0.0,4.0,0.0,43.0453,8.39114,0.495957
2602,525991549,C_0,-18.0639,3.60484,7.82282,16.7359,-21.9535,2.0,2.0,4.01882,1.98536,24.3927,-0.0292747,0.296386,"[{""amount"": 2.4503494282414597, ""rate"": 1.352695860272211}, {""amount"": 2.217072813058405, ""rate"": 1.352695860272211}, {""amount"": 3.722011886390574, ""rate"": 1.3529566725056885}, {""amount"": 8.34649007490244, ""rate"": 1.4166145736188422}]","[""W_1176"", ""W_1374"", ""W_1785"", ""W_849""]",0,14.7197,6.56924,0.0,1.98536,0.0,4.0,0.0,42.6226,7.72851,0.401761
2603,644389852,C_0,-67.0947,3.78554,-58.085,33.0598,-21.9535,4.5,0.763883,0.0,5.61547,59.2464,0.803311,0.693116,"[{""amount"": 2.3278319568293866, ""rate"": 1.352695860272211}, {""amount"": 2.106219172405485, ""rate"": 1.352695860272211}, {""amount"": 3.535911292071045, ""rate"": 1.3529566725056885}, {""amount"": 7.929165571157319, ""rate"": 1.4166145736188422}, {""amount"": 17.160674259678203, ""rate"": 1.9969862892811268}]","[""W_1176"", ""W_1374"", ""W_1785"", ""W_849"", ""W_290"", ""W_1815"", ""W_2855"", ""W_2391"", ""W_974""]",0,14.4494,12.3219,0.0,5.61547,0.0665734,9.0,0.193828,42.0695,14.4963,0.401761
2604,293542551,C_0,0.576351,3.36789,37.2745,5.10495,-5.74572,1.5,1.5,6.82097,1.24904,7.26889,0.0,0.0896825,"[{""amount"": 5.104947255160088, ""rate"": 1.352695860272211}]","[""W_1815"", ""W_2855"", ""W_2391""]",0,14.3593,12.9177,0.0,1.24904,1.05182,3.0,3.06208,41.8031,15.1973,0.259587
2605,743233834,C_0,-20.3434,3.43861,26.1001,10.3036,3.25016,4.5,4.5,3.25657,7.61378,16.7233,0.563311,0.445318,"[{""amount"": 4.849699892402083, ""rate"": 1.352695860272211}, {""amount"": 5.453898453278945, ""rate"": 1.7101420967140073}]","[""W_1815"", ""W_2855"", ""W_2391"", ""W_197"", ""W_754"", ""W_1133"", ""W_1555"", ""W_2071"", ""W_519""]",0,19.0891,18.9528,15.2188,7.61378,8.38403,9.0,24.6382,56.097,22.2974,0.259587
2606,784454419,C_0,-47.6724,3.59337,-21.9029,29.1147,3.25016,6.0,6.0,0.77535,7.74229,55.7002,0.713311,0.604048,"[{""amount"": 4.607214897781979, ""rate"": 1.352695860272211}, {""amount"": 5.181203530614997, ""rate"": 1.7101420967140073}, {""amount"": 19.32623393298581, ""rate"": 1.9570537106150478}]","[""W_1815"", ""W_2855"", ""W_2391"", ""W_197"", ""W_754"", ""W_1133"", ""W_1555"", ""W_2071"", ""W_519"", ""W_397"", ""W_1228"", ""W_1619""]",0,18.7287,21.1229,15.2188,7.74229,6.25843,12.0,18.3402,54.8841,24.8505,0.259587
2607,866026180,C_0,-38.9341,3.83069,0.827429,28.549,-40.9405,6.0,0.418314,0.0,6.87204,42.916,0.473311,0.29921,"[{""amount"": 28.549036449330448, ""rate"": 1.4280754831184606}]","[""W_1815"", ""W_2855"", ""W_2391"", ""W_197"", ""W_754"", ""W_1133"", ""W_1555"", ""W_2071"", ""W_519"", ""W_397"", ""W_1228"", ""W_1619""]",0,23.3683,20.7346,15.1042,6.87204,6.15288,12.0,17.9862,68.3106,24.3937,0.259587
2608,554072788,C_0,-120.01,3.64804,-115.655,64.109,-40.9405,1.5,1.5,4.32261,1.06369,119.108,0.0,0.781565,"[{""amount"": 27.121584626863925, ""rate"": 1.4280754831184606}, {""amount"": 36.98742945823012, ""rate"": 2.0120631642823272}]","[""W_754"", ""W_397"", ""W_1228""]",0,23.2782,19.3763,15.1042,1.06369,0.0,3.0,0.0,68.4646,22.7957,0.136692
2609,449497251,C_0,-7.31723,3.77871,50.189,9.75404,-19.8872,5.0,1.61029,0.0,5.34672,13.8887,0.693435,0.104873,"[{""amount"": 9.754039175807034, ""rate"": 1.352695860272211}]","[""W_754"", ""W_397"", ""W_1228"", ""W_1622"", ""W_2914"", ""W_2511"", ""W_1701"", ""W_1025"", ""W_350"", ""W_1788""]",0,22.9779,18.4308,0.0,5.34672,0.0,10.0,0.0,67.2603,21.6833,0.689752
2610,588380738,C_0,-22.6341,3.61753,24.6814,20.0177,-25.8614,2.0,2.0,3.92736,1.98393,28.8156,0.0,0.233745,"[{""amount"": 9.266337217016682, ""rate"": 1.352695860272211}, {""amount"": 10.75136774431096, ""rate"": 1.3803167144979545}]","[""W_754"", ""W_2511"", ""W_1701"", ""W_1025""]",0,22.8578,16.7229,0.0,1.98393,0.0,4.0,0.0,67.3333,19.674,0.259282
2611,233737317,C_0,-81.8435,3.96473,-55.9601,40.5192,-25.8614,5.5,0.401944,0.0,5.53302,70.3046,0.0660324,0.562084,"[{""amount"": 8.803020356165847, ""rate"": 1.352695860272211}, {""amount"": 10.21379935709541, ""rate"": 1.3803167144979545}, {""amount"": 21.502407245360136, ""rate"": 1.8966823107927269}]","[""W_754"", ""W_2511"", ""W_1701"", ""W_1025"", ""W_420"", ""W_2119"", ""W_1894"", ""W_427"", ""W_698"", ""W_765"", ""W_2334""]",0,22.5275,17.2614,0.0,5.53302,0.0,11.0,0.0,66.4027,20.3075,0.726914
2612,479925238,C_0,1.33569,3.4207,66.3074,1.41211,-0.786365,1.0,1.0,10.6312,0.915051,2.01069,0.0,0.0171636,"[{""amount"": 1.4121095153904644, ""rate"": 1.352695860272211}]","[""W_1701"", ""W_427""]",0,22.4674,16.889,0.0,0.915051,0.0,2.0,0.0,66.3838,19.8694,0.12198
2613,878412159,C_0,-9.82843,3.56613,19.8868,35.547,-47.4844,6.0,6.0,2.06365,10.5596,54.6958,0.0,0.326322,"[{""amount"": 1.3415040396209412, ""rate"": 1.352695860272211}, {""amount"": 34.20544549350322, ""rate"": 1.4660332631379818}]","[""W_1701"", ""W_427"", ""W_1949"", ""W_1255"", ""W_1425"", ""W_423"", ""W_803"", ""W_873"", ""W_2640"", ""W_954"", ""W_1651"", ""W_1297""]",0,22.1071,25.9088,0.0,10.5596,8.62313,12.0,25.4563,65.2621,30.4809,0.12198
2614,921947073,C_0,-80.2916,3.87731,-59.2396,43.1066,-47.4844,7.0,1.9503,0.0,8.31325,71.5847,0.723311,0.691402,"[{""amount"": 1.2744288376398942, ""rate"": 1.352695860272211}, {""amount"": 32.49517321882806, ""rate"": 1.4660332631379818}, {""amount"": 9.337008369205677, ""rate"": 1.9966333990040095}]","[""W_1701"", ""W_427"", ""W_1949"", ""W_1255"", ""W_1425"", ""W_423"", ""W_803"", ""W_873"", ""W_2640"", ""W_954"", ""W_1651"", ""W_1297"", ""W_2437"", ""W_51""]",0,21.6867,25.062,0.0,8.31325,7.96731,14.0,23.5708,64.1586,29.4847,0.12198
2615,8790620,C_0,-19.6907,3.52462,37.1576,22.0438,-12.8682,3.0,3.0,4.02037,2.58659,31.6392,0.0,0.221451,"[{""amount"": 22.043756455902525, ""rate"": 1.363528308873253}]","[""W_1701"", ""W_427"", ""W_1255"", ""W_1425"", ""W_1651"", ""W_1297""]",0,26.5065,23.0415,15.2134,2.58659,5.96315,6.0,17.7483,78.8921,27.1077,0.358171
2616,347554775,C_0,-56.8593,3.59394,-18.9496,39.6477,-12.8682,6.5,6.5,0.783102,6.57699,65.1331,0.153987,0.490217,"[{""amount"": 20.941568633107398, ""rate"": 1.363528308873253}, {""amount"": 18.706137626303608, ""rate"": 1.7813437726178367}]","[""W_1701"", ""W_427"", ""W_1255"", ""W_1425"", ""W_1651"", ""W_1297"", ""W_859"", ""W_604"", ""W_1136"", ""W_1161"", ""W_2096"", ""W_1975"", ""W_435""]",0,26.1161,22.0618,15.2134,6.57699,0.0,13.0,0.0,77.5574,25.9551,0.745129
2617,948192625,C_0,-14.6582,3.7728,47.2991,14.5702,-31.8992,7.0,1.37128,0.0,7.21249,20.7908,0.424983,0.135958,"[{""amount"": 14.570231772916062, ""rate"": 1.355592347108222}]","[""W_1701"", ""W_427"", ""W_1255"", ""W_1425"", ""W_1651"", ""W_1297"", ""W_859"", ""W_604"", ""W_1136"", ""W_1161"", ""W_2096"", ""W_1975"", ""W_435"", ""W_1562""]",0,25.6957,21.9665,0.0,7.21249,0.243734,14.0,0.725898,76.5276,25.843,0.829341
2618,114833669,C_0,-40.5308,3.63257,6.97607,28.916,-40.682,2.0,2.0,4.86837,1.9554,43.4834,0.0,0.333863,"[{""amount"": 13.841720184270258, ""rate"": 1.355592347108222}, {""amount"": 15.074287018992221, ""rate"": 1.4956289712653996}]","[""W_1701"", ""W_1425"", ""W_1161"", ""W_2096""]",0,25.5755,21.4938,0.0,1.9554,0.0968591,4.0,0.289427,76.4228,25.2868,0.228524
2619,362833114,C_0,-120.022,3.69051,-110.753,65.9744,-40.682,6.0,4.92249,0.0,6.37707,122.716,0.754138,0.759165,"[{""amount"": 13.149634175056745, ""rate"": 1.355592347108222}, {""amount"": 14.32057266804261, ""rate"": 1.4956289712653996}, {""amount"": 38.504223206347056, ""rate"": 2.008512086744303}]","[""W_1701"", ""W_1425"", ""W_1161"", ""W_2096"", ""W_2173"", ""W_1587"", ""W_1286"", ""W_1782"", ""W_846"", ""W_1991"", ""W_227"", ""W_2131""]",0,25.2152,21.0597,0.0,6.37707,0.0,12.0,0.0,75.2432,24.7762,0.748776
2620,973633764,C_0,4.34382,3.55866,68.3894,10.314,-7.98408,5.5,5.5,1.48701,5.06795,14.686,0.0,0.102635,"[{""amount"": 10.31397160850462, ""rate"": 1.352695860272211}]","[""W_1701"", ""W_1425"", ""W_1161"", ""W_2096"", ""W_2173"", ""W_1587"", ""W_1286"", ""W_1782"", ""W_846"", ""W_1991"", ""W_2131""]",0,24.8849,19.5389,0.0,5.06795,0.0,11.0,0.0,74.3596,22.9869,0.603568
2621,189393065,C_0,-24.2867,3.88179,30.7027,18.9716,-38.8655,6.5,0.708155,0.0,6.79511,27.0371,0.590214,0.185965,"[{""amount"": 9.79827302807939, ""rate"": 1.352695860272211}, {""amount"": 9.173369146132824, ""rate"": 1.3551361128017385}]","[""W_1701"", ""W_1425"", ""W_1161"", ""W_2096"", ""W_2173"", ""W_1587"", ""W_1286"", ""W_1782"", ""W_846"", ""W_1991"", ""W_2131"", ""W_1880"", ""W_1837""]",0,24.4945,20.2605,0.0,6.79511,0.0,13.0,0.0,73.9611,23.8358,0.820006
2622,776748419,C_0,-67.968,3.73678,-35.7467,41.0954,-38.8655,1.5,1.5,2.8923,1.31685,68.4103,0.0,0.484986,"[{""amount"": 9.30835937667542, ""rate"": 1.352695860272211}, {""amount"": 8.714700688826182, ""rate"": 1.3551361128017385}, {""amount"": 23.07236515485771, ""rate"": 1.759194105168605}]","[""W_1425"", ""W_1161"", ""W_1587""]",0,24.4044,19.89,0.0,1.31685,0.0,3.0,0.0,73.3167,23.4,0.161445
2623,51229208,C_0,-6.69118,3.80265,58.2605,8.04682,-16.3116,4.0,1.1019,0.0,4.08475,11.4578,0.169506,0.0837215,"[{""amount"": 8.046817342834329, ""rate"": 1.352695860272211}]","[""W_1425"", ""W_1161"", ""W_1587"", ""W_2249"", ""W_1902"", ""W_1980"", ""W_1366"", ""W_1005""]",0,24.1641,16.54,0.0,4.08475,0.0,8.0,0.0,72.9985,19.4589,0.502636
2624,394434128,C_0,-19.5425,3.56156,36.1962,16.8511,-22.3359,1.5,1.5,9.25972,1.40018,23.9979,0.0,0.188216,"[{""amount"": 7.6444764756926125, ""rate"": 1.352695860272211}, {""amount"": 9.206618626481077, ""rate"": 1.3530912203689178}]","[""W_2249"", ""W_1980"", ""W_1005""]",0,24.074,14.276,0.0,1.40018,0.0,3.0,0.0,72.5898,16.7953,0.174008
2625,136811892,C_0,-58.8185,3.74506,-22.0927,34.5739,-22.3359,6.5,4.15101,0.0,9.82376,59.5446,0.0,0.543978,"[{""amount"": 7.262252651907982, ""rate"": 1.352695860272211}, {""amount"": 8.746287695157024, ""rate"": 1.3530912203689178}, {""amount"": 18.56538329782535, ""rate"": 1.8803383957826343}]","[""W_2249"", ""W_1980"", ""W_1005"", ""W_1503"", ""W_779"", ""W_2491"", ""W_2594"", ""W_1857"", ""W_2137"", ""W_401"", ""W_1106"", ""W_2827"", ""W_1571""]",0,23.6836,23.2937,0.0,9.82376,3.87845,13.0,11.6761,71.2997,27.4044,0.174008
2626,15473889,C_0,1.6292,3.48179,57.503,14.7892,-15.1935,5.0,5.0,3.06908,4.71828,21.0582,0.0,0.147316,"[{""amount"": 14.789225128012395, ""rate"": 1.352695860272211}]","[""W_2249"", ""W_1980"", ""W_1503"", ""W_779"", ""W_2491"", ""W_1857"", ""W_2137"", ""W_401"", ""W_1106"", ""W_1571""]",0,23.3834,21.4066,0.0,4.71828,2.00431,10.0,6.05689,70.663,25.1843,0.598261
2627,286909158,C_0,-19.3933,3.48229,16.5902,33.9372,-42.2862,7.5,7.5,0.0,7.734,51.2877,0.468001,0.3559,"[{""amount"": 14.049763871611775, ""rate"": 1.352695860272211}, {""amount"": 19.887473235603178, ""rate"": 1.4943194693619908}]","[""W_2249"", ""W_1980"", ""W_1503"", ""W_779"", ""W_2491"", ""W_1857"", ""W_2137"", ""W_401"", ""W_1106"", ""W_1571"", ""W_1083"", ""W_2342"", ""W_1204"", ""W_2221"", ""W_2453""]",0,22.9329,22.8191,0.0,7.734,3.99951,15.0,12.1942,69.9207,26.8459,0.993238
